,heekscad.csv,xcsoar.csv,ikvm.csv,jcae.csv,xuggle.csv,gbif-providertoolkit.csv,qcad2.csv,levent.csv,jaxen.csv,nicepress.csv,customwars.csv,archive-crawler.csv,quarkplusplus.csv,all-plasm.csv,sigil.csv,pnotepad.csv,qedo.csv,gss.csv
all-plasm.csv,0.38,0.54,0.77,0.37,0.28,0.37,0.29,0.87,0.83,0.38,0.63,0.6,0.59,0.0,0.43,0.6,0.7,0.9
archive-crawler.csv,0.04,0.01,0.43,0.14,0.1,0.13,0.08,0.17,0.84,0.06,0.24,0.0,0.16,0.1,0.03,0.3,0.33,0.05
customwars.csv,0.26,0.13,0.2,0.09,0.04,0.15,0.05,0.22,0.37,0.17,0.0,0.18,0.31,0.1,0.08,0.2,0.41,0.15
gbif-providertoolkit.csv,0.04,0.03,0.07,0.13,0.05,0.0,0.06,0.17,0.32,0.13,0.21,0.02,0.06,0.07,0.03,0.1,0.24,0.15
gss.csv,0.34,0.51,0.43,0.72,0.76,0.69,0.56,0.43,0.61,0.51,0.67,0.64,0.5,0.97,0.32,0.7,0.58,0.0
heekscad.csv,0.02,0.38,0.27,0.34,0.32,0.28,0.38,0.3,0.57,0.45,0.42,0.38,0.25,0.6,0.3,0.3,0.43,0.15
ikvm.csv,0.19,0.17,0.03,0.3,0.08,0.09,0.11,0.17,0.11,0.06,0.24,0.15,0.16,0.23,0.22,0.1,0.1,0.1
jaxen.csv,0.0,0.0,0.0,0.04,0.01,0.06,0.0,0.04,0.0,0.0,0.06,0.13,0.0,0.0,0.0,0.0,0.15,0.0
jcae.csv,0.0,0.0,0.0,0.01,0.02,0.06,0.0,0.0,0.04,0.0,0.09,0.09,0.0,0.03,0.0,0.0,0.03,0.0
levent.csv,0.19,0.14,0.47,0.49,0.27,0.25,0.25,0.04,0.44,0.32,0.34,0.42,0.28,0.33,0.38,0.0,0.13,0.15
nicepress.csv,0.51,0.23,0.13,0.33,0.24,0.3,0.19,0.26,0.13,0.0,0.16,0.31,0.09,0.17,0.27,0.2,0.23,0.1
pnotepad.csv,0.68,0.61,0.9,0.85,0.54,0.75,0.67,0.52,0.84,0.64,0.77,0.67,0.62,1.0,0.62,0.0,0.62,0.5
qcad2.csv,0.49,0.14,0.53,0.86,0.18,0.55,0.01,0.65,0.43,0.22,0.49,0.64,0.62,0.6,0.35,0.2,0.67,0.55
qedo.csv,0.06,0.23,0.07,0.03,0.04,0.07,0.02,0.0,0.0,0.26,0.03,0.09,0.34,0.0,0.35,0.3,0.0,0.1
quarkplusplus.csv,0.11,0.23,0.8,0.46,0.2,0.27,0.19,0.04,0.82,0.23,0.28,0.4,0.0,0.07,0.16,0.2,0.33,0.3
sigil.csv,0.3,0.31,0.47,0.49,0.29,0.36,0.38,0.48,0.49,0.38,0.65,0.4,0.34,0.53,0.0,0.4,0.36,0.25
xcsoar.csv,0.19,0.0,0.43,0.62,0.28,0.48,0.35,0.17,0.41,0.33,0.47,0.62,0.25,0.6,0.19,0.0,0.55,0.3
xuggle.csv,0.17,0.25,0.6,0.62,0.0,0.63,0.01,0.52,0.49,0.26,0.49,0.6,0.66,0.27,0.08,0.8,0.63,0.75
