,heekscad.csv,xcsoar.csv,ikvm.csv,jcae.csv,xuggle.csv,gbif-providertoolkit.csv,qcad2.csv,levent.csv,jaxen.csv,nicepress.csv,customwars.csv,archive-crawler.csv,quarkplusplus.csv,all-plasm.csv,sigil.csv,pnotepad.csv,qedo.csv,gss.csv
all-plasm.csv,0.57,0.64,0.59,0.44,0.46,0.57,0.56,0.8,0.8,0.33,0.82,0.52,0.71,1.0,0.77,0.5,0.55,0.57
archive-crawler.csv,0.18,0.23,0.5,0.11,0.3,0.21,0.12,0.51,0.6,0.14,0.12,1.0,0.21,0.43,0.23,0.29,0.32,0.07
customwars.csv,0.27,0.3,0.41,0.11,0.13,0.14,0.19,0.1,0.6,0.28,0.88,0.0,0.33,0.19,0.33,0.23,0.32,0.13
gbif-providertoolkit.csv,0.34,0.3,0.0,0.56,0.28,0.93,0.21,0.33,0.4,0.31,0.35,0.04,0.21,0.19,0.4,0.17,0.05,0.03
gss.csv,0.77,0.86,0.55,0.89,0.8,0.79,0.81,0.61,0.8,0.78,0.88,0.78,0.54,0.67,0.69,0.88,0.64,1.0
heekscad.csv,1.0,0.68,0.32,0.44,0.65,0.71,0.67,0.41,0.6,0.81,0.53,0.3,0.46,0.43,0.75,0.67,0.18,0.23
ikvm.csv,0.12,0.3,0.95,0.44,0.17,0.14,0.04,0.27,0.4,0.03,0.24,0.22,0.08,0.29,0.04,0.25,0.05,0.13
jaxen.csv,0.08,0.02,0.09,0.11,0.02,0.07,0.0,0.06,1.0,0.0,0.06,0.17,0.0,0.05,0.0,0.0,0.05,0.1
jcae.csv,0.04,0.0,0.0,1.0,0.07,0.07,0.0,0.0,0.0,0.03,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.07
levent.csv,0.49,0.25,0.5,0.67,0.48,0.64,0.42,1.0,0.8,0.22,0.71,0.52,0.42,0.43,0.56,0.31,0.18,0.57
nicepress.csv,0.43,0.46,0.36,0.67,0.48,0.43,0.44,0.29,0.2,1.0,0.12,0.35,0.21,0.14,0.35,0.42,0.23,0.37
pnotepad.csv,0.96,0.93,0.82,1.0,0.93,0.79,0.92,0.73,1.0,0.92,0.82,0.83,0.79,0.86,0.92,0.98,0.64,0.7
qcad2.csv,0.48,0.34,0.73,0.89,0.22,0.71,0.96,0.45,0.8,0.25,0.35,0.61,0.5,0.86,0.44,0.38,0.18,0.4
qedo.csv,0.0,0.12,0.0,0.0,0.02,0.07,0.0,0.0,0.0,0.11,0.0,0.04,0.25,0.0,0.12,0.06,0.91,0.0
quarkplusplus.csv,0.36,0.55,0.64,0.78,0.39,0.36,0.42,0.02,1.0,0.42,0.65,0.52,0.96,0.43,0.56,0.35,0.32,0.43
sigil.csv,0.61,0.36,0.36,0.78,0.63,0.43,0.69,0.63,1.0,0.58,0.76,0.7,0.67,0.52,0.98,0.54,0.14,0.37
xcsoar.csv,0.62,0.96,0.55,0.78,0.59,0.71,0.56,0.55,0.8,0.5,0.65,0.57,0.33,0.57,0.54,0.42,0.27,0.4
xuggle.csv,0.31,0.5,0.32,0.56,0.96,0.29,0.08,0.41,0.4,0.28,0.47,0.7,0.67,0.38,0.31,0.48,0.86,0.73
