,heekscad.csv,xcsoar.csv,ikvm.csv,jcae.csv,xuggle.csv,gbif-providertoolkit.csv,qcad2.csv,levent.csv,jaxen.csv,nicepress.csv,customwars.csv,archive-crawler.csv,quarkplusplus.csv,all-plasm.csv,sigil.csv,pnotepad.csv,qedo.csv,gss.csv
all-plasm.csv,3.0,1.0,0.0,15.0,41.0,1.0,7.0,0.0,14.0,4.0,1.0,7.0,3.0,0.0,1.0,1.0,46.0,2.0
archive-crawler.csv,3.0,1.0,0.0,2.0,34.0,0.0,8.0,0.0,43.0,3.0,1.0,1.0,1.0,1.0,0.0,0.0,69.0,0.0
customwars.csv,0.0,2.0,1.0,26.0,14.0,2.0,8.0,0.0,14.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,7.0,3.0
gbif-providertoolkit.csv,4.0,1.0,0.0,18.0,20.0,0.0,12.0,0.0,8.0,14.0,9.0,3.0,2.0,0.0,5.0,0.0,2.0,2.0
gss.csv,2.0,3.0,5.0,45.0,0.0,5.0,5.0,4.0,61.0,2.0,16.0,5.0,1.0,1.0,2.0,0.0,0.0,0.0
heekscad.csv,0.0,0.0,0.0,26.0,17.0,2.0,6.0,0.0,19.0,14.0,1.0,2.0,0.0,1.0,0.0,0.0,2.0,0.0
ikvm.csv,10.0,0.0,0.0,21.0,91.0,3.0,11.0,0.0,14.0,7.0,19.0,5.0,5.0,1.0,8.0,0.0,51.0,0.0
jaxen.csv,6.0,0.0,0.0,34.0,77.0,3.0,11.0,0.0,4.0,14.0,1.0,7.0,5.0,0.0,4.0,0.0,0.0,0.0
jcae.csv,0.0,0.0,0.0,2.0,20.0,2.0,4.0,0.0,10.0,7.0,1.0,1.0,1.0,0.0,0.0,0.0,10.0,1.0
levent.csv,3.0,126.0,51.0,4.0,415.0,0.0,21.0,0.0,40.0,14.0,1.0,2.0,3.0,0.0,3.0,0.0,260.0,0.0
nicepress.csv,5.0,0.0,1.0,14.0,11.0,13.0,6.0,0.0,11.0,0.0,17.0,3.0,4.0,0.0,10.0,0.0,21.0,1.0
pnotepad.csv,1.0,0.0,3.0,48.0,31.0,10.0,5.0,0.0,50.0,14.0,1.0,1.0,2.0,1.0,1.0,0.0,0.0,1.0
qcad2.csv,0.0,2.0,1.0,15.0,41.0,4.0,3.0,0.0,29.0,1.0,4.0,4.0,3.0,1.0,0.0,0.0,71.0,0.0
qedo.csv,6.0,0.0,1.0,32.0,76.0,4.0,11.0,0.0,86.0,14.0,111.0,3.0,1.0,50.0,8.0,0.0,0.0,0.0
quarkplusplus.csv,0.0,0.0,3.0,18.0,67.0,5.0,2.0,1.0,69.0,2.0,6.0,2.0,0.0,0.0,2.0,1.0,0.0,2.0
sigil.csv,1.0,1.0,0.0,25.0,59.0,2.0,17.0,0.0,53.0,5.0,1.0,16.0,1.0,0.0,0.0,0.0,59.0,0.0
xcsoar.csv,2.0,4.0,1.0,15.0,20.0,3.0,0.0,0.0,24.0,5.0,9.0,4.0,3.0,1.0,1.0,0.0,25.0,0.0
xuggle.csv,7.0,0.0,0.0,45.0,11.0,6.0,4.0,0.0,12.0,1.0,5.0,3.0,3.0,0.0,1.0,0.0,6.0,2.0
