,heekscad.csv,xcsoar.csv,planeshift.csv,bacnet.csv,minig.csv,xemeiah.csv,amygdala.csv,ardour.csv,multitude.csv,enzo.csv,salasaga.csv,open-ms.csv,xmoto.csv,cortex-vfx.csv,growl-for-windows.csv,rocrail.csv,natpad.csv,zxing.csv
amygdala.csv,0.0,0.0,1.0,2.0,1.0,1.0,2.0,0.0,1.0,0.0,2.0,10.0,1.0,3.0,0.0,13.0,106.0,0.0
ardour.csv,0.0,4.0,1.0,1.0,4.0,4.0,3.0,0.0,4.0,1.0,0.0,6.0,5.0,4.0,0.0,6.0,2.0,1.0
bacnet.csv,2.0,1.0,1.0,1.0,0.0,1.0,3.0,2.0,1.0,0.0,3.0,10.0,1.0,6.0,2.0,13.0,0.0,1.0
cortex-vfx.csv,1.0,1.0,0.0,0.0,5.0,1.0,0.0,0.0,2.0,0.0,9.0,4.0,4.0,2.0,0.0,13.0,1.0,0.0
enzo.csv,4.0,9.0,1.0,0.0,1.0,8.0,1.0,5.0,0.0,0.0,15.0,11.0,0.0,11.0,1.0,19.0,1.0,0.0
growl-for-windows.csv,0.0,126.0,192.0,4.0,10.0,0.0,2.0,158.0,2.0,0.0,3.0,436.0,0.0,355.0,0.0,0.0,1.0,2.0
heekscad.csv,0.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0,2.0,0.0,5.0,7.0,1.0,1.0,1.0,15.0,0.0,1.0
minig.csv,6.0,0.0,3.0,1.0,2.0,1.0,2.0,1.0,0.0,0.0,61.0,24.0,1.0,12.0,3.0,21.0,1.0,0.0
multitude.csv,1.0,1.0,1.0,2.0,1.0,1.0,2.0,0.0,1.0,0.0,4.0,7.0,2.0,24.0,0.0,18.0,5.0,0.0
natpad.csv,1.0,1.0,0.0,1.0,0.0,1.0,0.0,6.0,0.0,0.0,9.0,5.0,1.0,24.0,0.0,18.0,0.0,1.0
open-ms.csv,1.0,1.0,0.0,3.0,9.0,18.0,1.0,1.0,3.0,0.0,2.0,3.0,1.0,1.0,0.0,17.0,0.0,0.0
planeshift.csv,4.0,1.0,2.0,1.0,1.0,1.0,3.0,1.0,0.0,0.0,27.0,22.0,1.0,12.0,0.0,26.0,0.0,0.0
rocrail.csv,4.0,1.0,0.0,1.0,1.0,1.0,3.0,2.0,0.0,0.0,29.0,11.0,2.0,12.0,3.0,3.0,2.0,0.0
salasaga.csv,5.0,1.0,0.0,1.0,0.0,1.0,1.0,2.0,0.0,0.0,8.0,8.0,1.0,1.0,0.0,12.0,0.0,0.0
xcsoar.csv,1.0,4.0,0.0,3.0,5.0,2.0,1.0,1.0,3.0,0.0,8.0,2.0,2.0,2.0,0.0,4.0,5.0,0.0
xemeiah.csv,3.0,0.0,1.0,5.0,0.0,0.0,6.0,3.0,1.0,1.0,12.0,8.0,1.0,21.0,0.0,7.0,0.0,0.0
xmoto.csv,0.0,0.0,3.0,1.0,2.0,0.0,3.0,3.0,0.0,126.0,53.0,2.0,1.0,6.0,3.0,24.0,1.0,3.0
zxing.csv,0.0,6.0,0.0,111.0,5.0,0.0,3.0,1.0,0.0,0.0,2.0,7.0,1.0,6.0,0.0,1.0,0.0,0.0
