,heekscad.csv,xcsoar.csv,planeshift.csv,bacnet.csv,minig.csv,xemeiah.csv,amygdala.csv,ardour.csv,multitude.csv,enzo.csv,salasaga.csv,open-ms.csv,xmoto.csv,cortex-vfx.csv,growl-for-windows.csv,rocrail.csv,natpad.csv,zxing.csv
amygdala.csv,0.0,0.0,1.0,2.0,23.0,1.0,1.0,0.0,1.0,0.0,0.0,8.0,1.0,2.0,0.0,12.0,0.0,0.0
ardour.csv,0.0,3.0,3.0,1.0,6.0,4.0,2.0,0.0,6.0,1.0,2.0,2.0,5.0,1.0,0.0,10.0,3.0,1.0
bacnet.csv,2.0,1.0,0.0,1.0,0.0,1.0,1.0,2.0,0.0,0.0,3.0,7.0,1.0,4.0,2.0,10.0,0.0,0.0
cortex-vfx.csv,1.0,4.0,0.0,0.0,7.0,0.0,0.0,1.0,3.0,1.0,3.0,5.0,0.0,2.0,0.0,16.0,1.0,0.0
enzo.csv,4.0,10.0,1.0,0.0,1.0,10.0,1.0,8.0,0.0,0.0,44.0,17.0,0.0,12.0,1.0,19.0,1.0,0.0
growl-for-windows.csv,0.0,126.0,192.0,3.0,1.0,5.0,2.0,158.0,3.0,0.0,2.0,436.0,4.0,0.0,0.0,1.0,0.0,0.0
heekscad.csv,0.0,0.0,0.0,5.0,3.0,7.0,6.0,1.0,3.0,0.0,10.0,10.0,0.0,1.0,0.0,16.0,2.0,0.0
minig.csv,6.0,0.0,3.0,1.0,0.0,1.0,2.0,1.0,0.0,0.0,61.0,24.0,1.0,12.0,1.0,21.0,1.0,0.0
multitude.csv,0.0,0.0,1.0,2.0,1.0,1.0,2.0,2.0,0.0,0.0,5.0,15.0,1.0,23.0,0.0,21.0,3.0,4.0
natpad.csv,0.0,1.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,0.0,6.0,2.0,1.0,7.0,0.0,10.0,0.0,0.0
open-ms.csv,0.0,1.0,0.0,4.0,0.0,8.0,3.0,0.0,6.0,0.0,4.0,3.0,11.0,0.0,2.0,16.0,1.0,0.0
planeshift.csv,3.0,1.0,0.0,1.0,0.0,1.0,1.0,8.0,1.0,0.0,61.0,16.0,1.0,12.0,0.0,23.0,0.0,0.0
rocrail.csv,2.0,0.0,2.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,27.0,9.0,2.0,11.0,0.0,3.0,1.0,0.0
salasaga.csv,2.0,1.0,0.0,1.0,0.0,1.0,1.0,3.0,0.0,0.0,2.0,15.0,1.0,11.0,0.0,6.0,0.0,0.0
xcsoar.csv,1.0,0.0,0.0,3.0,9.0,3.0,0.0,1.0,2.0,0.0,0.0,5.0,2.0,7.0,0.0,6.0,6.0,0.0
xemeiah.csv,4.0,0.0,0.0,1.0,0.0,0.0,2.0,2.0,0.0,2.0,7.0,3.0,1.0,7.0,0.0,7.0,0.0,0.0
xmoto.csv,0.0,0.0,0.0,4.0,5.0,0.0,7.0,2.0,0.0,0.0,48.0,5.0,0.0,15.0,0.0,25.0,0.0,0.0
zxing.csv,0.0,3.0,0.0,0.0,3.0,1.0,2.0,2.0,0.0,1.0,0.0,11.0,1.0,26.0,0.0,3.0,0.0,0.0
