,bacula.csv,fltk.csv,pfaedit.csv,patterntesting.csv,gzigzag.csv,enlightenment.csv,blue-c.csv,aufs.csv,sylpheed-claws.csv,ogrehg.csv,genecys.csv,freewrl.csv,roller.csv,pgui.csv,jparsec.csv,xbg.csv,lportal.csv,genoviz.csv
aufs.csv,0.0,0.0,1.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,7.0,11.0,13.0
bacula.csv,0.0,1.0,3.0,6.0,2.0,0.0,0.0,7.0,3.0,1.0,0.0,1.0,0.0,0.0,1.0,4.0,76.0,10.0
blue-c.csv,1.0,2.0,1.0,7.0,15.0,1.0,0.0,5.0,3.0,1.0,0.0,0.0,0.0,0.0,2.0,11.0,173.0,15.0
enlightenment.csv,1.0,1.0,1.0,7.0,9.0,0.0,1.0,10.0,1.0,3.0,0.0,1.0,2.0,5.0,0.0,4.0,32.0,7.0
fltk.csv,0.0,0.0,1.0,2.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,2.0,0.0,0.0,1.0,1.0,94.0,5.0
freewrl.csv,1.0,2.0,5.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,5.0,95.0,11.0
genecys.csv,1.0,5.0,1.0,8.0,18.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,70.0,18.0
genoviz.csv,147.0,236.0,88.0,76.0,0.0,530.0,54.0,116.0,232.0,0.0,70.0,50.0,0.0,168.0,113.0,62.0,0.0,0.0
gzigzag.csv,1.0,1.0,88.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,1.0,62.0,18.0,4.0
jparsec.csv,1.0,2.0,12.0,2.0,1.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,4.0,2.0,0.0,4.0,33.0,12.0
lportal.csv,1.0,3.0,0.0,0.0,1.0,1.0,2.0,116.0,3.0,1.0,0.0,4.0,0.0,3.0,113.0,5.0,0.0,14.0
ogrehg.csv,2.0,2.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,1.0,3.0,5.0,52.0,8.0
patterntesting.csv,4.0,1.0,1.0,0.0,14.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,5.0,173.0,11.0
pfaedit.csv,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,48.0,9.0
pgui.csv,1.0,1.0,0.0,6.0,2.0,0.0,0.0,5.0,3.0,1.0,0.0,4.0,0.0,0.0,2.0,17.0,241.0,14.0
roller.csv,0.0,3.0,4.0,7.0,17.0,0.0,0.0,2.0,0.0,0.0,1.0,50.0,0.0,0.0,2.0,2.0,20.0,13.0
sylpheed-claws.csv,2.0,0.0,2.0,0.0,10.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,2.0,2.0,1.0,0.0,212.0,13.0
xbg.csv,0.0,1.0,88.0,76.0,1.0,1.0,54.0,116.0,1.0,1.0,70.0,1.0,0.0,168.0,113.0,0.0,53.0,2.0
