,ltp.csv,konversation.csv,moviesandbox.csv,sepgsql.csv,migen.csv,mcmc-jags.csv,cataclysmos.csv,ildjit.csv,opengs.csv,tcl.csv,phonon-vlc-mplayer.csv,openxava.csv,unflobtactical.csv,micomt.csv,nebuladevice.csv,passwordsafe.csv,exl.csv,crux-framework.csv
cataclysmos.csv,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
crux-framework.csv,0.0,0.0,0.0,0.0,0.0,0.3,0.04,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,1.0
exl.csv,0.0,0.13,0.57,0.0,0.49,0.23,0.02,0.0,0.51,0.0,0.0,0.38,0.61,0.0,0.2,0.57,0.93,0.03
ildjit.csv,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
konversation.csv,0.0,0.8,0.68,0.0,0.0,0.28,0.02,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0
ltp.csv,0.75,0.12,0.56,0.0,0.44,0.25,0.02,0.23,0.41,0.4,0.3,0.11,0.59,0.19,0.18,0.34,0.76,0.03
mcmc-jags.csv,0.0,0.16,0.68,0.0,0.65,0.93,0.02,0.0,0.54,0.0,0.0,0.0,0.71,0.0,0.0,0.0,1.0,0.03
micomt.csv,0.82,0.14,0.62,0.0,0.49,0.28,0.02,0.11,0.45,0.5,0.61,0.09,0.68,0.82,0.16,0.58,0.82,0.03
migen.csv,0.0,0.14,0.59,0.0,0.77,0.21,0.02,0.0,0.49,0.0,0.0,0.0,0.57,0.0,0.0,0.0,0.64,0.04
moviesandbox.csv,0.0,0.39,0.77,0.0,0.0,0.29,0.02,0.0,0.83,0.0,0.0,0.0,0.86,0.0,0.0,0.0,0.0,0.0
nebuladevice.csv,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.67,0.0,0.0,0.03
opengs.csv,0.0,0.17,0.61,0.0,0.6,0.42,0.02,0.0,0.72,0.0,0.0,0.0,0.61,0.0,0.0,0.0,1.0,0.05
openxava.csv,0.0,0.12,0.56,0.0,0.43,0.26,0.02,0.0,0.41,0.0,0.0,0.77,0.57,0.0,0.18,0.69,0.8,0.02
passwordsafe.csv,0.6,0.14,0.56,0.0,0.43,0.29,0.02,0.18,0.41,0.0,0.74,0.16,0.58,1.0,0.21,0.71,0.8,0.03
phonon-vlc-mplayer.csv,0.0,0.12,0.56,0.0,0.44,0.26,0.02,0.12,0.41,0.0,0.75,0.11,0.57,0.0,0.18,0.5,0.76,0.03
sepgsql.csv,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tcl.csv,0.42,0.16,0.54,0.0,0.48,0.25,0.03,0.17,0.48,0.55,0.04,0.33,0.62,0.18,0.24,0.43,0.83,0.04
unflobtactical.csv,0.69,0.18,0.58,0.05,0.46,1.0,0.0,0.23,0.42,0.49,0.27,0.11,0.91,0.18,0.17,0.36,0.76,0.03
