,n2cms.csv,nuttx.csv,hatari.csv,nug.csv,tcl.csv,genecys.csv,alsa.csv,proftp.csv,alpine.csv,boost.csv,gusanos.csv,truevision.csv,uclmda.csv,pydev.csv,fmri-dmt.csv,wxstudio.csv,wxjs.csv,uwom.csv
alpine.csv,0.0,0.0,64.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,168.0,1.0,67.0,1.0,97.0,14.0
alsa.csv,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,14.0,0.0,2.0,1.0,0.0,2.0,9.0,4.0,97.0,3.0
boost.csv,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,23.0,1.0,1.0,14.0,4.0,12.0,39.0
fmri-dmt.csv,0.0,0.0,64.0,52.0,78.0,0.0,0.0,66.0,152.0,0.0,1.0,108.0,168.0,2.0,0.0,85.0,97.0,3.0
genecys.csv,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,1.0,2.0,24.0,2.0,2.0,6.0,8.0,46.0,7.0
gusanos.csv,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,11.0,7.0,0.0,17.0,2.0,0.0,1.0,0.0,10.0,3.0
hatari.csv,4.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,22.0,3.0,0.0,12.0,1.0,2.0,1.0,0.0,15.0,6.0
n2cms.csv,0.0,0.0,0.0,10.0,0.0,0.0,0.0,4.0,34.0,1.0,0.0,10.0,2.0,0.0,5.0,0.0,30.0,40.0
nug.csv,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,0.0,6.0,1.0,1.0,1.0,4.0,8.0,12.0,15.0
nuttx.csv,1.0,0.0,0.0,1.0,7.0,1.0,0.0,2.0,46.0,1.0,4.0,0.0,0.0,0.0,1.0,5.0,16.0,9.0
proftp.csv,2.0,0.0,1.0,8.0,0.0,0.0,3.0,0.0,10.0,0.0,2.0,0.0,2.0,3.0,3.0,0.0,6.0,61.0
pydev.csv,3.0,0.0,0.0,2.0,0.0,0.0,0.0,66.0,22.0,3.0,0.0,0.0,0.0,0.0,5.0,1.0,6.0,1.0
tcl.csv,7.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,28.0,2.0,3.0,1.0,0.0,2.0,7.0,0.0,20.0,41.0
truevision.csv,5.0,0.0,1.0,0.0,0.0,0.0,3.0,3.0,5.0,1.0,2.0,0.0,1.0,5.0,2.0,5.0,30.0,23.0
uclmda.csv,7.0,0.0,0.0,0.0,78.0,0.0,0.0,1.0,18.0,1.0,4.0,2.0,0.0,7.0,67.0,0.0,97.0,31.0
uwom.csv,4.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,6.0,1.0,2.0,0.0,2.0,2.0,6.0,0.0,42.0,0.0
wxjs.csv,121.0,222.0,0.0,52.0,1.0,70.0,259.0,2.0,152.0,396.0,95.0,1.0,168.0,104.0,67.0,0.0,0.0,828.0
wxstudio.csv,2.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,10.0,5.0,2.0,5.0,1.0,1.0,2.0,0.0,27.0,28.0
