,n2cms.csv,nuttx.csv,hatari.csv,nug.csv,tcl.csv,genecys.csv,alsa.csv,proftp.csv,alpine.csv,boost.csv,gusanos.csv,truevision.csv,uclmda.csv,pydev.csv,fmri-dmt.csv,wxstudio.csv,wxjs.csv,uwom.csv
alpine.csv,0.0,0.83,0.0,0.8,0.75,0.5,0.88,0.47,0.91,0.95,0.0,0.86,0.0,0.75,0.0,0.88,0.0,0.98
alsa.csv,0.56,0.66,0.58,0.42,0.67,0.36,0.47,0.91,0.84,0.56,0.67,0.65,0.4,0.42,0.44,0.59,0.88,0.57
boost.csv,0.8,0.79,0.7,0.44,0.36,0.49,0.62,0.44,0.67,0.71,0.59,0.4,0.96,0.51,0.68,0.59,0.59,0.48
fmri-dmt.csv,0.0,0.91,0.0,0.0,0.0,0.5,0.67,0.0,0.0,0.9,0.75,0.0,0.0,0.53,0.75,0.0,0.0,0.93
genecys.csv,0.41,0.53,0.47,0.4,0.5,0.45,0.4,0.37,0.4,0.44,0.41,0.49,0.26,0.38,0.32,0.46,0.51,0.38
gusanos.csv,0.42,0.58,0.52,0.43,0.5,0.39,0.44,0.53,0.54,0.58,0.41,0.44,0.28,0.34,0.43,0.62,0.71,0.51
hatari.csv,0.59,0.69,0.59,0.67,0.43,0.47,0.6,0.59,0.69,0.6,0.86,0.51,0.43,0.52,0.43,0.66,0.45,0.61
n2cms.csv,0.62,0.62,0.47,0.35,0.36,0.64,0.43,0.87,0.39,0.98,0.48,0.4,0.74,0.49,0.5,0.58,0.43,0.67
nug.csv,0.68,0.67,0.94,0.81,0.69,0.84,0.65,0.94,0.97,0.81,0.79,0.91,0.83,0.49,0.93,0.71,0.9,0.66
nuttx.csv,0.55,0.61,0.43,0.42,0.68,0.4,0.39,0.39,0.59,0.63,0.47,0.54,0.33,0.34,0.38,0.5,0.79,0.46
proftp.csv,0.89,0.76,0.78,0.62,0.35,0.56,0.97,0.5,0.55,0.74,0.62,0.55,0.88,0.89,0.88,0.77,0.75,0.77
pydev.csv,0.81,0.77,0.75,0.86,0.36,0.75,0.73,0.0,0.97,0.96,0.9,0.46,0.84,0.6,0.62,0.93,0.74,0.99
tcl.csv,0.95,0.68,0.94,0.9,0.53,0.93,0.9,0.75,0.97,0.98,0.9,0.95,0.0,0.91,0.9,0.95,0.96,0.99
truevision.csv,0.42,0.7,0.58,0.55,0.68,0.39,0.39,0.52,0.88,0.54,0.55,0.59,0.26,0.43,0.34,0.53,0.57,0.47
uclmda.csv,0.89,0.99,0.0,0.83,0.0,0.67,0.93,0.68,0.94,0.9,0.49,0.75,0.26,0.92,0.83,0.95,0.75,0.99
uwom.csv,0.53,0.53,0.62,0.5,0.38,0.86,0.39,0.44,0.54,0.66,0.59,0.54,0.27,0.47,0.39,0.68,0.39,0.8
wxjs.csv,0.0,0.0,0.0,0.0,0.86,0.0,0.0,0.75,0.67,0.0,0.0,0.5,0.0,0.0,0.0,0.5,0.88,0.0
wxstudio.csv,0.95,0.75,0.56,0.47,0.42,0.38,0.62,0.68,0.46,0.74,0.58,0.5,0.27,0.4,0.73,0.57,0.42,0.46
