,kdenlive.csv,jatlas.csv,m-m-m.csv,x-ray-mule.csv,jrefactory.csv,algebsql.csv,emisview.csv,opennms.csv,rohxel.csv,cuberok.csv,jgossipforum.csv,octet.csv,power-architect.csv,jchassis.csv,jas.csv,poormans.csv,opendvr.csv,synecdoche.csv,javaprofiler.csv,thedata.csv
algebsql.csv,0.88,1.02,0.88,0.5,0.96,0.06,0.73,0.82,0.87,0.8,0.82,1.0,0.72,0.52,1.01,0.74,0.81,0.83,0.8,0.76
cuberok.csv,0.57,0.42,0.83,0.91,0.59,0.82,0.7,0.7,0.6,0.03,0.82,0.78,0.61,1.04,0.94,0.48,0.69,0.66,0.69,1.07
emisview.csv,0.96,0.81,0.88,1.0,0.94,0.94,0.0,0.76,0.92,1.0,1.0,0.43,0.92,0.54,0.78,0.66,1.0,0.97,0.93,1.0
jas.csv,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.86,0.9,1.0,0.6,1.0,1.0,1.0,0.12,0.94,1.0,1.0,0.97,1.0
jatlas.csv,1.0,0.0,0.98,1.0,1.0,1.0,1.0,0.96,0.97,1.0,1.0,1.0,1.0,1.0,0.88,1.0,1.0,0.97,1.0,1.0
javaprofiler.csv,0.72,0.64,0.85,0.78,0.81,0.69,0.52,0.7,0.7,0.68,0.69,0.59,0.71,1.01,0.59,0.75,0.84,0.81,0.06,1.09
jchassis.csv,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
jgossipforum.csv,0.93,1.0,1.0,1.0,0.98,1.0,1.0,0.96,0.9,1.0,0.2,1.0,1.0,1.0,1.0,1.0,1.0,0.97,0.95,1.0
jrefactory.csv,0.8,0.71,0.8,0.67,0.02,0.94,0.78,0.61,0.78,0.73,0.7,0.64,0.66,0.35,0.57,0.53,0.82,0.67,0.84,0.94
kdenlive.csv,0.01,0.65,0.73,0.92,0.73,0.93,0.91,0.89,0.95,0.59,0.62,0.72,0.68,1.01,0.91,0.73,0.64,0.6,0.81,0.95
m-m-m.csv,0.56,0.89,0.02,0.92,0.76,0.95,0.84,0.87,0.55,0.6,0.74,0.89,0.68,0.68,0.9,0.73,0.7,0.67,0.74,0.98
octet.csv,0.91,1.0,0.88,0.79,0.86,0.74,0.79,0.65,0.74,0.67,0.53,0.0,0.8,0.72,0.69,0.5,0.8,0.73,0.87,0.98
opendvr.csv,0.53,0.8,0.71,0.93,0.76,0.64,0.85,0.76,0.73,0.75,0.48,0.51,0.88,1.03,0.58,0.45,0.0,0.69,0.91,1.05
opennms.csv,0.91,0.81,0.84,0.93,0.79,0.96,0.68,0.04,0.79,0.87,0.61,0.86,0.85,1.01,1.01,0.91,0.92,0.87,0.95,0.53
poormans.csv,0.72,1.01,0.81,0.86,0.86,0.9,0.53,0.69,0.8,0.61,0.8,0.72,0.79,1.01,1.02,0.0,0.56,0.6,0.93,0.57
power-architect.csv,0.8,0.86,0.98,1.06,0.51,0.66,0.76,0.76,0.65,0.69,0.9,0.65,0.02,1.13,0.86,0.61,0.6,0.74,0.79,1.0
rohxel.csv,0.51,0.61,0.54,0.57,0.84,0.93,0.82,0.67,0.0,0.82,0.81,0.67,0.69,0.66,0.73,0.65,0.59,0.77,0.61,0.74
synecdoche.csv,0.73,1.01,0.87,0.87,0.86,0.81,0.92,0.8,0.9,0.53,0.86,0.82,0.54,1.02,0.89,0.64,0.77,0.03,0.86,1.01
thedata.csv,0.99,0.61,0.89,0.9,0.98,0.46,0.91,0.87,0.93,0.74,0.53,1.04,0.79,1.0,1.0,0.91,1.0,0.71,0.93,0.0
x-ray-mule.csv,0.7,0.7,0.9,0.0,0.97,0.93,0.96,0.76,0.85,0.84,0.8,0.82,0.96,1.0,0.41,0.94,0.66,0.87,0.73,1.0
