,sauerbraten.csv,brlcad.csv,linuxsh.csv,konversation.csv,gnupdate.csv,ogre.csv,bdbbasic.csv,qse.csv,turbotrader-bos.csv,projecteqemu.csv,modplug.csv,openfrag.csv,xapian.csv,google-gears.csv,linux-ntfs.csv,sandiaportals.csv,nativeclient.csv,genoviz.csv
bdbbasic.csv,1.0,0.0,65.0,0.0,0.0,0.0,1.0,0.0,7.0,2.0,0.0,0.0,2.0,0.0,4.0,0.0,0.0,49.0
brlcad.csv,5.0,5.0,0.0,2.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,7.0
genoviz.csv,2.0,2.0,65.0,4.0,105.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gnupdate.csv,6.0,4.0,8.0,9.0,0.0,0.0,7.0,0.0,4.0,0.0,0.0,2.0,1.0,1.0,1.0,0.0,0.0,17.0
google-gears.csv,2.0,4.0,8.0,18.0,1.0,0.0,9.0,7.0,7.0,0.0,1.0,1.0,1.0,1.0,3.0,3.0,0.0,29.0
konversation.csv,4.0,4.0,3.0,4.0,2.0,0.0,1.0,7.0,4.0,0.0,0.0,1.0,6.0,0.0,0.0,0.0,1.0,28.0
linux-ntfs.csv,0.0,2.0,1.0,13.0,9.0,0.0,5.0,5.0,3.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,17.0
linuxsh.csv,1.0,6.0,0.0,11.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,5.0,0.0,3.0,7.0
modplug.csv,6.0,4.0,4.0,12.0,1.0,0.0,6.0,8.0,8.0,0.0,0.0,3.0,5.0,0.0,0.0,0.0,0.0,25.0
nativeclient.csv,3.0,2.0,1.0,12.0,0.0,0.0,3.0,3.0,7.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,20.0
ogre.csv,3.0,0.0,7.0,21.0,4.0,0.0,8.0,9.0,7.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,19.0
openfrag.csv,5.0,2.0,0.0,14.0,1.0,0.0,9.0,0.0,11.0,0.0,0.0,0.0,9.0,0.0,0.0,2.0,0.0,23.0
projecteqemu.csv,1.0,4.0,2.0,10.0,1.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0
qse.csv,0.0,5.0,0.0,18.0,0.0,0.0,0.0,2.0,6.0,0.0,0.0,0.0,10.0,1.0,8.0,0.0,1.0,30.0
sandiaportals.csv,6.0,4.0,4.0,16.0,1.0,0.0,6.0,5.0,9.0,0.0,0.0,2.0,2.0,0.0,0.0,1.0,0.0,26.0
sauerbraten.csv,1.0,0.0,4.0,16.0,2.0,0.0,9.0,7.0,8.0,0.0,0.0,1.0,1.0,0.0,0.0,4.0,0.0,24.0
turbotrader-bos.csv,1.0,10.0,1.0,9.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,17.0
xapian.csv,3.0,0.0,3.0,19.0,2.0,0.0,3.0,9.0,7.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,21.0
