,heekscad.csv,xcsoar.csv,ikvm.csv,jcae.csv,xuggle.csv,gbif-providertoolkit.csv,qcad2.csv,levent.csv,jaxen.csv,nicepress.csv,customwars.csv,archive-crawler.csv,quarkplusplus.csv,all-plasm.csv,sigil.csv,pnotepad.csv,qedo.csv,gss.csv
all-plasm.csv,2.0,0.0,0.0,15.0,96.0,3.0,1.0,0.0,13.0,10.0,1.0,6.0,3.0,0.0,3.0,1.0,0.0,0.0
archive-crawler.csv,0.0,0.0,6.0,4.0,11.0,0.0,0.0,0.0,27.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,9.0,4.0
customwars.csv,9.0,7.0,0.0,11.0,19.0,4.0,6.0,0.0,3.0,6.0,0.0,5.0,5.0,0.0,10.0,2.0,0.0,5.0
gbif-providertoolkit.csv,1.0,0.0,1.0,0.0,36.0,0.0,5.0,0.0,5.0,4.0,2.0,1.0,4.0,1.0,6.0,1.0,0.0,0.0
gss.csv,4.0,4.0,1.0,26.0,61.0,0.0,14.0,0.0,19.0,5.0,0.0,5.0,2.0,1.0,8.0,0.0,0.0,0.0
heekscad.csv,0.0,3.0,2.0,30.0,7.0,19.0,1.0,1.0,49.0,10.0,15.0,0.0,1.0,2.0,2.0,0.0,2.0,3.0
ikvm.csv,4.0,1.0,0.0,14.0,6.0,20.0,11.0,4.0,16.0,2.0,10.0,4.0,1.0,1.0,3.0,0.0,3.0,0.0
jaxen.csv,2.0,1.0,1.0,87.0,3.0,1.0,1.0,0.0,0.0,0.0,4.0,1.0,1.0,0.0,0.0,0.0,260.0,1.0
jcae.csv,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
levent.csv,2.0,3.0,0.0,11.0,47.0,0.0,20.0,0.0,41.0,13.0,20.0,5.0,2.0,0.0,2.0,0.0,19.0,2.0
nicepress.csv,8.0,0.0,2.0,12.0,25.0,6.0,6.0,0.0,4.0,0.0,111.0,6.0,2.0,0.0,0.0,1.0,0.0,0.0
pnotepad.csv,3.0,0.0,1.0,44.0,54.0,1.0,1.0,0.0,52.0,10.0,11.0,3.0,3.0,2.0,7.0,0.0,70.0,0.0
qcad2.csv,3.0,0.0,0.0,7.0,7.0,2.0,0.0,0.0,35.0,0.0,4.0,5.0,4.0,0.0,5.0,1.0,53.0,2.0
qedo.csv,2.0,126.0,1.0,87.0,12.0,80.0,144.0,71.0,86.0,2.0,2.0,77.0,55.0,0.0,88.0,57.0,0.0,1.0
quarkplusplus.csv,2.0,0.0,2.0,34.0,45.0,2.0,1.0,0.0,34.0,15.0,7.0,0.0,0.0,1.0,3.0,0.0,17.0,1.0
sigil.csv,0.0,1.0,1.0,5.0,25.0,0.0,5.0,0.0,29.0,7.0,16.0,4.0,2.0,0.0,0.0,0.0,21.0,0.0
xcsoar.csv,0.0,0.0,1.0,26.0,17.0,15.0,2.0,0.0,32.0,4.0,5.0,5.0,2.0,1.0,1.0,0.0,34.0,2.0
xuggle.csv,1.0,0.0,0.0,33.0,0.0,5.0,8.0,0.0,4.0,12.0,1.0,8.0,3.0,0.0,1.0,1.0,0.0,0.0
