,kdenlive.csv,jatlas.csv,m-m-m.csv,x-ray-mule.csv,jrefactory.csv,algebsql.csv,emisview.csv,opennms.csv,rohxel.csv,cuberok.csv,jgossipforum.csv,octet.csv,power-architect.csv,jchassis.csv,jas.csv,poormans.csv,opendvr.csv,synecdoche.csv,javaprofiler.csv,thedata.csv
algebsql.csv,0.72,0.4,0.14,1.0,0.18,1.0,0.3,0.18,0.26,0.77,0.2,0.0,0.28,0.0,0.0,0.15,0.59,0.72,0.19,0.5
cuberok.csv,0.35,0.8,0.47,0.03,0.98,0.7,0.57,0.61,0.62,0.95,0.4,0.86,0.54,0.0,0.88,0.35,0.68,0.31,0.27,0.5
emisview.csv,0.1,0.2,0.24,0.0,0.16,0.06,0.96,0.39,0.13,0.14,0.0,0.14,0.52,0.5,0.25,0.5,0.09,0.14,0.35,0.0
jas.csv,0.42,0.4,0.02,0.03,0.08,0.12,0.17,0.5,0.38,0.05,0.6,0.0,0.22,0.0,0.88,0.29,0.14,0.38,0.17,0.5
jatlas.csv,0.03,1.0,0.0,0.03,0.0,0.03,0.17,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.0,0.0
javaprofiler.csv,0.85,0.8,0.53,1.0,0.55,0.42,0.74,0.64,0.54,0.64,0.4,0.43,0.5,0.0,0.62,0.91,0.64,0.76,0.97,1.0
jchassis.csv,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
jgossipforum.csv,0.13,0.0,0.0,0.07,0.06,0.06,0.09,0.07,0.46,0.05,0.8,0.29,0.0,0.0,0.0,0.0,0.05,0.21,0.03,0.25
jrefactory.csv,0.15,0.0,0.51,0.43,0.96,0.27,0.26,0.39,0.44,0.32,0.2,0.57,0.48,1.0,0.12,0.44,0.14,0.38,0.73,1.0
kdenlive.csv,0.99,0.6,0.2,0.33,0.41,0.24,0.61,0.5,0.44,0.91,0.2,0.57,0.57,0.0,0.5,0.5,0.55,0.62,0.35,0.0
m-m-m.csv,0.99,0.8,0.98,1.0,0.88,0.91,0.43,0.46,0.69,0.86,0.6,0.86,0.76,1.0,0.25,0.82,0.68,0.69,0.91,0.5
octet.csv,0.27,0.2,0.31,0.0,0.47,0.12,0.74,0.61,0.23,0.32,0.6,1.0,0.5,0.0,0.0,0.35,0.23,0.28,0.15,0.25
opendvr.csv,0.42,0.8,0.9,0.33,0.82,1.0,0.96,0.86,0.72,0.55,1.0,0.86,0.94,0.5,0.62,0.91,0.86,0.45,0.81,1.0
opennms.csv,0.63,0.6,0.08,0.13,0.06,0.03,0.04,0.89,0.41,0.23,0.6,0.0,0.13,0.0,0.12,0.06,0.18,0.24,0.19,0.25
poormans.csv,0.38,0.8,0.22,0.17,0.27,0.12,0.74,0.46,0.18,0.59,0.0,0.43,0.24,0.0,0.0,1.0,0.41,0.52,0.17,0.5
power-architect.csv,0.41,0.6,0.98,0.6,0.88,0.91,0.78,0.82,0.69,0.86,0.6,0.86,1.0,1.0,0.38,0.82,0.86,0.62,0.65,1.0
rohxel.csv,0.61,0.6,0.1,0.17,0.37,0.79,0.57,0.39,0.95,0.55,0.2,0.43,0.52,0.0,0.12,0.71,0.45,0.45,0.43,0.5
synecdoche.csv,0.42,0.0,0.55,0.2,0.63,0.3,0.35,0.14,0.13,0.55,0.6,0.29,0.41,0.0,0.25,0.21,0.45,1.0,0.63,0.25
thedata.csv,0.21,0.6,0.1,0.3,0.22,0.67,0.04,0.18,0.15,0.5,0.6,0.0,0.3,0.0,0.25,0.21,0.0,0.62,0.25,1.0
x-ray-mule.csv,0.32,0.4,0.29,0.97,0.18,0.21,0.09,0.32,0.21,0.5,0.0,0.57,0.2,0.0,0.38,0.15,0.32,0.28,0.48,0.0
