,kdenlive.csv,jatlas.csv,m-m-m.csv,x-ray-mule.csv,jrefactory.csv,algebsql.csv,emisview.csv,opennms.csv,rohxel.csv,cuberok.csv,jgossipforum.csv,octet.csv,power-architect.csv,jchassis.csv,jas.csv,poormans.csv,opendvr.csv,synecdoche.csv,javaprofiler.csv,thedata.csv
algebsql.csv,0.47,0.92,0.88,0.48,0.95,0.7,0.92,0.95,0.9,0.43,0.97,0.89,0.94,0.83,0.97,0.97,0.5,0.36,0.93,0.8
cuberok.csv,0.62,0.42,0.45,0.88,0.38,0.46,0.43,0.45,0.52,0.55,0.97,0.44,0.45,0.59,0.44,0.64,0.59,0.88,0.64,0.35
emisview.csv,0.92,0.88,0.67,0.67,0.64,0.86,0.64,0.61,0.8,0.67,0.87,0.67,0.56,0.79,0.72,0.63,0.83,0.86,0.93,0.89
jas.csv,0.72,0.78,0.0,0.0,0.88,0.89,0.95,0.52,0.67,0.86,0.71,0.83,0.76,0.9,0.86,0.78,0.88,0.62,0.89,0.95
jatlas.csv,0.5,0.8,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.8,0.0,0.0,0.67,0.0,0.0
javaprofiler.csv,0.42,0.42,0.53,0.46,0.45,0.53,0.49,0.45,0.44,0.41,0.65,0.5,0.49,0.73,0.64,0.43,0.46,0.39,0.49,0.35
jchassis.csv,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0
jgossipforum.csv,0.91,0.89,0.0,0.5,0.75,0.94,0.67,0.83,0.52,0.0,0.75,0.65,0.67,0.0,0.91,0.0,0.5,0.9,0.5,0.5
jrefactory.csv,0.95,0.78,0.73,0.59,0.56,0.78,0.56,0.59,0.68,0.67,0.72,0.52,0.38,0.68,0.6,0.68,0.95,0.61,0.5,0.45
kdenlive.csv,0.45,0.52,0.46,0.45,0.47,0.5,0.48,0.52,0.41,0.41,0.68,0.59,0.43,0.47,0.53,0.53,0.51,0.48,0.63,0.41
m-m-m.csv,0.4,0.44,0.64,0.46,0.41,0.43,0.6,0.52,0.44,0.39,0.48,0.46,0.39,0.58,0.57,0.5,0.5,0.43,0.43,0.38
octet.csv,0.97,0.57,0.48,0.8,0.4,0.88,0.42,0.45,0.7,0.93,0.64,0.86,0.53,0.53,0.93,0.69,0.93,0.94,0.89,0.44
opendvr.csv,0.79,0.46,0.59,0.94,0.42,0.43,0.33,0.41,0.5,0.75,0.41,0.54,0.37,0.65,0.56,0.48,0.84,0.66,0.47,0.54
opennms.csv,0.57,0.75,0.75,0.83,0.91,0.83,0.83,0.81,0.61,0.59,0.72,0.67,0.9,0.88,0.9,0.94,0.92,0.65,0.89,0.67
poormans.csv,0.76,0.65,0.36,0.58,0.5,0.67,0.33,0.47,0.86,0.64,0.91,0.67,0.65,0.83,0.93,0.71,0.85,0.66,0.86,0.62
power-architect.csv,0.8,0.44,0.57,0.81,0.42,0.51,0.35,0.39,0.48,0.47,0.65,0.52,0.41,0.57,0.48,0.51,0.57,0.62,0.53,0.36
rohxel.csv,0.4,0.58,0.71,0.7,0.6,0.53,0.49,0.57,0.43,0.45,0.93,0.6,0.45,0.5,0.83,0.45,0.48,0.42,0.56,0.45
synecdoche.csv,0.71,0.64,0.68,0.59,0.58,0.89,0.7,0.65,0.83,0.57,0.82,0.67,0.6,0.92,0.67,0.9,0.75,0.6,0.53,0.5
thedata.csv,0.86,0.91,0.83,0.53,0.76,0.66,0.92,0.96,0.89,0.39,0.65,0.77,0.64,0.86,0.91,0.88,0.88,0.33,0.81,0.75
x-ray-mule.csv,0.62,0.86,0.81,0.69,0.77,0.81,0.83,0.74,0.91,0.47,0.96,0.62,0.93,0.93,0.81,0.96,0.58,0.88,0.66,0.5
