,nug.csv,rezilla.csv,badtrinity-zero.csv,fltk.csv,betoffice.csv,xmemcached.csv,exordium.csv,toped.csv,apertium.csv,gabel.csv,irrlicht.csv,zoolib.csv,genoviz.csv
apertium.csv,5.0,0.0,0.0,1.0,2.0,9.0,3.0,0.0,0.0,6.0,0.0,1.0,10.0
badtrinity-zero.csv,1.0,0.0,0.0,1.0,0.0,6.0,4.0,0.0,1.0,3.0,0.0,7.0,20.0
betoffice.csv,0.0,0.0,0.0,3.0,0.0,1.0,12.0,0.0,9.0,47.0,0.0,13.0,19.0
exordium.csv,0.0,58.0,1.0,0.0,4.0,0.0,0.0,0.0,4.0,6.0,0.0,18.0,9.0
fltk.csv,0.0,58.0,5.0,0.0,2.0,4.0,5.0,0.0,2.0,2.0,0.0,16.0,15.0
gabel.csv,52.0,58.0,0.0,0.0,2.0,2.0,74.0,59.0,82.0,0.0,223.0,360.0,0.0
genoviz.csv,52.0,58.0,0.0,0.0,89.0,0.0,0.0,59.0,82.0,99.0,0.0,2.0,0.0
irrlicht.csv,0.0,0.0,0.0,2.0,0.0,9.0,13.0,0.0,4.0,8.0,0.0,10.0,14.0
nug.csv,0.0,0.0,0.0,2.0,0.0,1.0,3.0,0.0,7.0,18.0,1.0,18.0,7.0
rezilla.csv,0.0,0.0,0.0,6.0,6.0,4.0,4.0,0.0,9.0,39.0,0.0,13.0,25.0
toped.csv,0.0,0.0,0.0,3.0,0.0,7.0,10.0,0.0,2.0,21.0,0.0,4.0,15.0
xmemcached.csv,0.0,6.0,0.0,0.0,0.0,0.0,4.0,0.0,5.0,9.0,0.0,12.0,6.0
zoolib.csv,0.0,0.0,0.0,1.0,89.0,1.0,7.0,0.0,6.0,2.0,0.0,0.0,6.0
