,openefm.csv,hazelcast.csv,trackit.csv,mobicents.csv,japano.csv,jmol.csv,echongl.csv,snakeyaml.csv,wheat.csv,unicase.csv,bionote.csv,nunit.csv
bionote.csv,1.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,51.0,0.0,0.0,0.0
echongl.csv,1.0,1.0,2.0,2.0,0.0,0.0,0.0,24.0,1.0,1.0,8.0,0.0
hazelcast.csv,3.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,18.0,0.0
japano.csv,1.0,0.0,2.0,0.0,0.0,1.0,0.0,49.0,0.0,0.0,13.0,0.0
jmol.csv,4.0,0.0,1.0,2.0,0.0,0.0,0.0,19.0,0.0,2.0,21.0,1.0
mobicents.csv,0.0,1.0,1.0,0.0,0.0,0.0,0.0,9.0,1.0,0.0,8.0,0.0
nunit.csv,0.0,0.0,1.0,0.0,0.0,1.0,1.0,8.0,2.0,0.0,8.0,0.0
openefm.csv,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,9.0,0.0
snakeyaml.csv,1.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,12.0,0.0
trackit.csv,5.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,13.0,10.0
unicase.csv,3.0,0.0,3.0,1.0,0.0,0.0,0.0,38.0,2.0,0.0,5.0,0.0
wheat.csv,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,7.0,2.0
