,sauerbraten.csv,brlcad.csv,delphilhlplib.csv,fltk.csv,exordium.csv,gzigzag.csv,mptvseries.csv,toped.csv,ogre.csv,autat.csv,mimosa.csv,irrlicht.csv,qse.csv,truevision.csv,zoolib.csv,openfrag.csv,auber.csv,google-web-toolkit.csv,qdvdauthor.csv
auber.csv,1.0,0.0,1.0,2.0,12.0,23.0,6.0,0.0,0.0,6.0,1.0,0.0,17.0,0.0,4.0,1.0,1.0,3.0,0.0
autat.csv,2.0,2.0,0.0,1.0,1.0,3.0,0.0,0.0,0.0,1.0,4.0,0.0,4.0,0.0,10.0,2.0,0.0,0.0,2.0
brlcad.csv,5.0,5.0,0.0,0.0,3.0,4.0,0.0,0.0,0.0,1.0,79.0,0.0,1.0,0.0,10.0,1.0,0.0,3.0,3.0
delphilhlplib.csv,5.0,0.0,0.0,1.0,10.0,12.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,2.0,6.0,0.0,0.0,5.0,3.0
exordium.csv,3.0,2.0,1.0,0.0,3.0,11.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,1.0,6.0,0.0,0.0,1.0,3.0
fltk.csv,3.0,0.0,1.0,2.0,4.0,30.0,3.0,0.0,0.0,6.0,1.0,0.0,10.0,0.0,10.0,1.0,1.0,4.0,4.0
google-web-toolkit.csv,1.0,0.0,1.0,1.0,2.0,7.0,3.0,0.0,0.0,14.0,1.0,0.0,0.0,0.0,2.0,0.0,1.0,2.0,0.0
gzigzag.csv,2.0,1.0,1.0,0.0,1.0,6.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,17.0,0.0,2.0,0.0,1.0
irrlicht.csv,6.0,1509.0,1.0,3.0,14.0,1.0,6.0,0.0,226.0,6.0,1.0,0.0,7.0,1.0,15.0,3.0,1.0,2.0,0.0
mimosa.csv,7.0,4.0,0.0,3.0,12.0,1.0,6.0,0.0,0.0,5.0,0.0,1.0,4.0,1.0,15.0,3.0,1.0,5.0,0.0
mptvseries.csv,2.0,0.0,1.0,1.0,1.0,4.0,0.0,0.0,0.0,1.0,1.0,0.0,3.0,0.0,2.0,0.0,1.0,1.0,1.0
ogre.csv,3.0,0.0,0.0,1.0,13.0,1.0,13.0,0.0,0.0,21.0,0.0,0.0,9.0,1.0,16.0,1.0,1.0,3.0,0.0
openfrag.csv,5.0,0.0,1.0,4.0,5.0,14.0,0.0,0.0,0.0,5.0,6.0,0.0,0.0,1.0,10.0,0.0,2.0,4.0,0.0
qdvdauthor.csv,1.0,4.0,0.0,3.0,14.0,13.0,10.0,0.0,0.0,13.0,1.0,0.0,7.0,2.0,25.0,3.0,1.0,3.0,0.0
qse.csv,0.0,1.0,1.0,1.0,8.0,0.0,1.0,0.0,0.0,4.0,1.0,0.0,1.0,0.0,5.0,0.0,1.0,2.0,0.0
sauerbraten.csv,4.0,0.0,1.0,3.0,12.0,1.0,5.0,0.0,0.0,6.0,0.0,0.0,7.0,1.0,23.0,2.0,1.0,3.0,0.0
toped.csv,5.0,4.0,1.0,3.0,10.0,1.0,4.0,0.0,0.0,6.0,1.0,0.0,7.0,1.0,22.0,2.0,1.0,6.0,0.0
truevision.csv,2.0,1.0,1.0,1.0,9.0,6.0,1.0,0.0,0.0,9.0,1.0,0.0,0.0,1.0,4.0,1.0,0.0,5.0,2.0
zoolib.csv,2.0,0.0,1.0,1.0,4.0,20.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,6.0,0.0,1.0,5.0,6.0
