,heekscad.csv,xcsoar.csv,planeshift.csv,bacnet.csv,minig.csv,xemeiah.csv,amygdala.csv,ardour.csv,multitude.csv,enzo.csv,salasaga.csv,open-ms.csv,xmoto.csv,cortex-vfx.csv,growl-for-windows.csv,rocrail.csv,natpad.csv,zxing.csv
amygdala.csv,4.0,5.0,0.0,2.0,1.0,3.0,0.0,4.0,0.0,1.0,2.0,5.0,1.0,22.0,0.0,15.0,1.0,0.0
ardour.csv,4.0,2.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,12.0,10.0,1.0,8.0,1.0,5.0,0.0,0.0
bacnet.csv,3.0,6.0,0.0,0.0,0.0,1.0,1.0,4.0,2.0,0.0,51.0,12.0,1.0,10.0,0.0,17.0,0.0,0.0
cortex-vfx.csv,2.0,0.0,3.0,0.0,3.0,1.0,0.0,0.0,0.0,2.0,5.0,13.0,1.0,0.0,0.0,18.0,0.0,0.0
enzo.csv,1.0,1.0,2.0,0.0,1.0,4.0,3.0,1.0,0.0,0.0,40.0,2.0,2.0,23.0,0.0,9.0,10.0,3.0
growl-for-windows.csv,3.0,1.0,1.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,49.0,12.0,3.0,2.0,0.0,17.0,1.0,0.0
heekscad.csv,0.0,3.0,1.0,1.0,1.0,1.0,7.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,5.0,9.0,0.0,1.0
minig.csv,3.0,1.0,2.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,54.0,2.0,1.0,4.0,0.0,15.0,1.0,0.0
multitude.csv,3.0,1.0,3.0,0.0,0.0,1.0,5.0,0.0,0.0,1.0,1.0,5.0,0.0,0.0,0.0,5.0,0.0,0.0
natpad.csv,1.0,0.0,1.0,1.0,0.0,1.0,0.0,2.0,1.0,0.0,7.0,13.0,1.0,21.0,0.0,11.0,0.0,0.0
open-ms.csv,2.0,0.0,4.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,4.0,0.0,30.0,1.0,0.0
planeshift.csv,9.0,18.0,0.0,0.0,11.0,6.0,3.0,0.0,0.0,1.0,25.0,13.0,1.0,11.0,1.0,6.0,2.0,0.0
rocrail.csv,0.0,0.0,0.0,2.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,4.0,0.0,2.0,1.0,0.0,2.0,0.0
salasaga.csv,5.0,0.0,3.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,19.0,1.0,3.0,0.0,21.0,1.0,0.0
xcsoar.csv,2.0,0.0,1.0,3.0,3.0,1.0,3.0,2.0,0.0,0.0,6.0,9.0,0.0,11.0,1.0,15.0,0.0,0.0
xemeiah.csv,0.0,0.0,1.0,1.0,1.0,0.0,4.0,4.0,3.0,2.0,15.0,4.0,1.0,10.0,6.0,5.0,0.0,1.0
xmoto.csv,2.0,0.0,0.0,3.0,1.0,1.0,3.0,3.0,0.0,2.0,61.0,4.0,0.0,15.0,1.0,15.0,1.0,0.0
zxing.csv,1.0,5.0,0.0,4.0,9.0,1.0,2.0,0.0,0.0,0.0,1.0,6.0,3.0,1.0,0.0,10.0,0.0,0.0
