,sauerbraten.csv,delphilhlplib.csv,fltk.csv,exordium.csv,gzigzag.csv,mptvseries.csv,toped.csv,irrlicht.csv,qse.csv,truevision.csv,zoolib.csv,openfrag.csv,auber.csv,moast.csv,uwom.csv,zxing.csv,genoviz.csv
auber.csv,0.0,3.0,2.0,10.0,18.0,6.0,0.0,0.0,17.0,1.0,6.0,1.0,1.0,0.0,3.0,2.0,19.0
delphilhlplib.csv,5.0,1.0,1.0,11.0,18.0,0.0,0.0,0.0,1.0,1.0,6.0,0.0,0.0,0.0,2.0,0.0,20.0
exordium.csv,6.0,1.0,0.0,5.0,13.0,3.0,0.0,0.0,0.0,7.0,15.0,0.0,0.0,0.0,20.0,0.0,13.0
fltk.csv,2.0,1.0,2.0,6.0,31.0,2.0,0.0,0.0,10.0,0.0,8.0,1.0,1.0,2.0,0.0,0.0,13.0
genoviz.csv,1.0,1.0,0.0,0.0,7.0,2.0,0.0,0.0,0.0,0.0,360.0,0.0,0.0,0.0,4.0,72.0,1.0
gzigzag.csv,1.0,0.0,0.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,1.0,1.0,13.0
irrlicht.csv,6.0,1.0,3.0,14.0,1.0,6.0,0.0,0.0,7.0,1.0,15.0,3.0,1.0,2.0,828.0,0.0,28.0
moast.csv,3.0,7.0,2.0,8.0,6.0,6.0,0.0,0.0,7.0,20.0,0.0,1.0,0.0,0.0,19.0,0.0,16.0
mptvseries.csv,1.0,1.0,0.0,0.0,3.0,1.0,0.0,0.0,1.0,0.0,4.0,0.0,1.0,0.0,3.0,0.0,8.0
openfrag.csv,3.0,1.0,2.0,5.0,24.0,0.0,0.0,0.0,0.0,1.0,5.0,0.0,0.0,1.0,0.0,0.0,24.0
qse.csv,0.0,1.0,1.0,11.0,0.0,1.0,0.0,0.0,1.0,0.0,5.0,0.0,1.0,2.0,3.0,0.0,24.0
sauerbraten.csv,2.0,1.0,3.0,13.0,1.0,5.0,0.0,0.0,7.0,1.0,22.0,2.0,1.0,1.0,35.0,0.0,32.0
toped.csv,5.0,1.0,3.0,11.0,1.0,5.0,0.0,0.0,7.0,1.0,25.0,3.0,1.0,2.0,30.0,0.0,27.0
truevision.csv,5.0,1.0,2.0,8.0,20.0,1.0,0.0,1.0,1.0,2.0,13.0,1.0,1.0,2.0,6.0,0.0,25.0
uwom.csv,2.0,1.0,5.0,8.0,3.0,6.0,0.0,0.0,1.0,2.0,6.0,0.0,1.0,1.0,4.0,0.0,18.0
zoolib.csv,2.0,1.0,1.0,5.0,18.0,0.0,0.0,0.0,1.0,0.0,6.0,0.0,1.0,0.0,1.0,0.0,14.0
zxing.csv,2.0,1.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,2.0,0.0,11.0
