,heekscad.csv,xcsoar.csv,ikvm.csv,jcae.csv,xuggle.csv,gbif-providertoolkit.csv,qcad2.csv,levent.csv,jaxen.csv,nicepress.csv,customwars.csv,archive-crawler.csv,quarkplusplus.csv,all-plasm.csv,sigil.csv,pnotepad.csv,qedo.csv,gss.csv
all-plasm.csv,3.0,1.0,0.0,15.0,19.0,0.0,3.0,0.0,13.0,6.0,1.0,8.0,2.0,0.0,0.0,0.0,46.0,3.0
archive-crawler.csv,4.0,0.0,0.0,6.0,70.0,0.0,5.0,1.0,38.0,9.0,1.0,2.0,3.0,1.0,2.0,1.0,260.0,0.0
customwars.csv,0.0,0.0,0.0,23.0,2.0,4.0,1.0,0.0,9.0,4.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0
gbif-providertoolkit.csv,6.0,0.0,0.0,15.0,101.0,0.0,11.0,0.0,16.0,16.0,9.0,1.0,4.0,1.0,9.0,0.0,23.0,0.0
gss.csv,2.0,2.0,2.0,47.0,7.0,1.0,4.0,0.0,41.0,5.0,13.0,2.0,2.0,1.0,3.0,1.0,3.0,0.0
heekscad.csv,0.0,0.0,8.0,30.0,21.0,1.0,13.0,0.0,10.0,21.0,17.0,1.0,0.0,1.0,0.0,0.0,4.0,0.0
ikvm.csv,7.0,0.0,0.0,20.0,107.0,3.0,10.0,0.0,38.0,7.0,17.0,9.0,4.0,2.0,10.0,0.0,40.0,0.0
jaxen.csv,6.0,0.0,0.0,34.0,76.0,3.0,11.0,0.0,4.0,14.0,1.0,7.0,5.0,0.0,4.0,0.0,0.0,0.0
jcae.csv,1.0,0.0,0.0,2.0,15.0,2.0,3.0,0.0,10.0,5.0,1.0,1.0,0.0,0.0,0.0,1.0,8.0,0.0
levent.csv,0.0,126.0,51.0,6.0,415.0,0.0,30.0,0.0,44.0,18.0,24.0,1.0,4.0,1.0,5.0,57.0,260.0,0.0
nicepress.csv,5.0,0.0,2.0,15.0,2.0,9.0,5.0,0.0,15.0,0.0,10.0,2.0,4.0,0.0,10.0,0.0,16.0,2.0
pnotepad.csv,1.0,0.0,3.0,48.0,26.0,10.0,1.0,0.0,50.0,10.0,1.0,2.0,3.0,1.0,1.0,0.0,6.0,1.0
qcad2.csv,2.0,2.0,1.0,21.0,53.0,26.0,0.0,0.0,28.0,3.0,21.0,4.0,3.0,0.0,1.0,0.0,67.0,0.0
qedo.csv,5.0,0.0,2.0,43.0,78.0,3.0,10.0,0.0,22.0,15.0,1.0,2.0,1.0,12.0,5.0,0.0,0.0,0.0
quarkplusplus.csv,0.0,0.0,0.0,34.0,97.0,2.0,2.0,0.0,64.0,7.0,1.0,3.0,0.0,1.0,4.0,0.0,47.0,0.0
sigil.csv,0.0,2.0,0.0,7.0,35.0,0.0,3.0,0.0,34.0,8.0,1.0,7.0,1.0,0.0,0.0,0.0,44.0,0.0
xcsoar.csv,0.0,0.0,1.0,15.0,13.0,4.0,6.0,0.0,20.0,8.0,8.0,3.0,2.0,1.0,0.0,0.0,14.0,0.0
xuggle.csv,9.0,0.0,0.0,48.0,14.0,7.0,9.0,0.0,7.0,1.0,8.0,3.0,3.0,1.0,1.0,0.0,12.0,2.0
