,openefm.csv,hazelcast.csv,trackit.csv,mobicents.csv,japano.csv,jmol.csv,echongl.csv,snakeyaml.csv,wheat.csv,unicase.csv,bionote.csv,nunit.csv
bionote.csv,287.5,79.5,97.5,99.0,191.0,97.5,96.5,98.5,91.5,99.0,286.5,286.5
echongl.csv,385.0,292.5,93.5,99.0,583.5,97.5,98.5,286.5,189.0,99.0,92.5,197.5
hazelcast.csv,193.0,97.5,97.5,99.0,387.0,98.5,96.5,197.5,192.0,99.0,1259.5,197.0
japano.csv,482.5,99.0,97.5,99.0,386.0,98.5,97.5,196.5,195.0,99.0,380.0,848.5
jmol.csv,382.0,99.0,97.5,99.0,680.0,98.5,197.5,197.5,97.5,99.0,286.5,966.0
mobicents.csv,290.5,97.5,97.5,99.0,387.0,98.5,197.5,197.5,195.0,99.0,1000.0,287.5
nunit.csv,476.5,93.5,90.5,99.0,189.0,97.5,97.5,290.0,94.5,99.0,1019.0,757.0
openefm.csv,189.0,99.0,95.5,198.0,91.5,93.5,98.5,197.5,84.5,98.5,378.5,98.5
snakeyaml.csv,484.5,97.5,95.5,99.0,94.5,98.5,97.5,291.0,91.5,99.0,229.5,93.5
trackit.csv,472.5,94.5,95.5,99.0,93.5,97.5,90.5,75.5,195.0,75.5,183.0,638.5
unicase.csv,389.0,94.5,97.5,99.0,680.0,98.5,97.5,197.5,97.5,99.0,1172.0,197.0
wheat.csv,483.5,99.0,97.5,96.5,385.0,87.5,98.5,197.5,192.0,99.0,393.5,869.5
