,openefm.csv,hazelcast.csv,trackit.csv,mobicents.csv,japano.csv,jmol.csv,echongl.csv,snakeyaml.csv,wheat.csv,unicase.csv,bionote.csv,nunit.csv
bionote.csv,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,51.0,0.0,0.0,0.0
echongl.csv,1.0,5.0,0.0,0.0,0.0,0.0,0.0,35.0,0.0,2.0,59.0,31.0
hazelcast.csv,2.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,0.0,0.0,20.0,4.0
japano.csv,1.0,0.0,2.0,0.0,0.0,1.0,0.0,68.0,0.0,0.0,15.0,0.0
jmol.csv,4.0,1.0,2.0,0.0,0.0,0.0,0.0,39.0,0.0,0.0,25.0,5.0
mobicents.csv,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,2.0,1.0
nunit.csv,1.0,0.0,2.0,0.0,0.0,0.0,0.0,5.0,51.0,0.0,1.0,0.0
openefm.csv,0.0,0.0,2.0,1.0,0.0,0.0,4.0,11.0,0.0,0.0,4.0,2.0
snakeyaml.csv,1.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,15.0,0.0
trackit.csv,14.0,0.0,0.0,1.0,0.0,1.0,0.0,54.0,0.0,2.0,59.0,1.0
unicase.csv,1.0,2.0,1.0,0.0,0.0,0.0,0.0,37.0,3.0,0.0,20.0,0.0
wheat.csv,2.0,2.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,7.0,13.0
