,kdenlive.csv,jatlas.csv,m-m-m.csv,x-ray-mule.csv,jrefactory.csv,algebsql.csv,emisview.csv,opennms.csv,rohxel.csv,cuberok.csv,jgossipforum.csv,octet.csv,power-architect.csv,jchassis.csv,jas.csv,poormans.csv,opendvr.csv,synecdoche.csv,javaprofiler.csv,thedata.csv
algebsql.csv,0.0,0.67,0.37,0.0,0.0,0.91,0.0,0.0,0.16,0.57,0.31,0.17,0.0,0.94,0.36,0.6,0.49,0.0,0.34,0.0
cuberok.csv,0.0,0.89,0.43,0.0,0.0,0.24,0.0,0.0,0.4,0.83,0.24,0.6,0.0,0.61,0.52,0.28,0.46,0.0,0.28,0.0
emisview.csv,0.55,0.82,0.34,0.0,0.07,0.54,0.65,0.41,0.0,0.51,0.83,0.67,0.34,0.0,0.73,0.7,0.51,0.44,0.48,0.0
jas.csv,0.0,0.24,0.0,0.0,0.0,0.07,0.0,0.0,0.24,0.0,0.24,0.17,0.0,0.0,0.43,0.04,0.0,0.0,0.04,0.0
jatlas.csv,0.0,1.0,0.23,0.0,0.0,0.46,0.0,0.0,0.24,0.0,0.45,0.45,0.0,0.0,0.65,0.43,0.06,0.0,0.06,0.0
javaprofiler.csv,0.0,0.57,0.33,0.0,0.0,0.0,0.0,0.0,0.0,0.34,0.64,0.0,0.0,0.0,0.47,0.66,0.0,0.0,0.86,0.0
jchassis.csv,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
jgossipforum.csv,0.0,0.24,0.05,0.0,0.0,0.0,0.0,0.0,0.39,0.45,0.24,0.17,0.0,0.0,0.0,0.15,0.21,0.0,0.19,0.0
jrefactory.csv,0.39,0.39,0.62,0.45,0.78,0.48,0.41,0.36,0.5,0.43,0.23,0.22,0.57,0.39,0.29,0.59,0.6,0.56,0.53,0.13
kdenlive.csv,0.83,0.13,0.0,0.0,0.46,0.0,0.56,0.5,0.0,0.0,0.09,0.0,0.65,0.0,0.0,0.0,0.0,0.41,0.0,0.0
m-m-m.csv,0.0,0.44,0.96,0.0,0.0,0.13,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.37,0.42,0.24,0.0,0.38,0.0
octet.csv,0.0,0.0,0.15,0.0,0.0,0.25,0.0,0.0,0.37,0.44,0.0,0.88,0.0,0.0,0.0,0.0,0.57,0.0,0.09,0.0
opendvr.csv,0.0,0.24,0.45,0.0,0.0,0.67,0.0,0.0,0.4,0.68,0.0,0.5,0.0,0.0,0.14,0.33,0.72,0.0,0.3,0.0
opennms.csv,0.09,0.43,0.0,0.0,0.21,0.47,0.0,0.51,0.58,0.62,0.45,0.45,0.46,0.13,0.05,0.63,0.24,0.34,0.55,0.28
poormans.csv,0.04,0.45,0.02,0.0,0.0,0.11,0.16,0.0,0.36,0.37,0.0,0.48,0.05,0.0,0.0,0.72,0.17,0.04,0.06,0.0
power-architect.csv,0.0,0.09,0.0,0.0,0.54,0.0,0.53,0.33,0.0,0.0,0.0,0.17,0.88,0.0,0.0,0.09,0.0,0.43,0.0,0.0
rohxel.csv,0.71,0.52,0.34,0.0,0.59,0.23,0.5,0.6,0.78,0.44,0.67,0.29,0.5,0.0,0.32,0.66,0.51,0.6,0.13,0.57
synecdoche.csv,0.41,0.0,0.0,0.0,0.02,0.0,0.05,0.05,0.0,0.0,0.05,0.0,0.51,0.0,0.0,0.0,0.0,0.74,0.0,0.09
thedata.csv,0.62,0.43,0.3,0.46,0.53,0.56,0.25,0.54,0.52,0.49,0.64,0.45,0.36,0.0,0.58,0.58,0.26,0.58,0.62,1.0
x-ray-mule.csv,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
