,n2cms.csv,nuttx.csv,hatari.csv,nug.csv,tcl.csv,genecys.csv,alsa.csv,proftp.csv,alpine.csv,boost.csv,gusanos.csv,truevision.csv,uclmda.csv,pydev.csv,fmri-dmt.csv,wxstudio.csv,wxjs.csv,uwom.csv
alpine.csv,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,67.0,0.0,97.0,8.0
alsa.csv,3.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,10.0,1.0,2.0,0.0,1.0,1.0,6.0,2.0,18.0,0.0
boost.csv,5.0,0.0,0.0,0.0,0.0,3.0,0.0,2.0,11.0,0.0,2.0,1.0,1.0,2.0,4.0,0.0,44.0,41.0
fmri-dmt.csv,3.0,0.0,0.0,52.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,7.0,97.0,5.0
genecys.csv,3.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,11.0,1.0,3.0,23.0,2.0,6.0,5.0,6.0,46.0,19.0
gusanos.csv,1.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,20.0,1.0,0.0,10.0,1.0,0.0,12.0,0.0,29.0,6.0
hatari.csv,2.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,5.0,5.0,3.0,12.0,1.0,2.0,1.0,2.0,20.0,2.0
n2cms.csv,0.0,0.0,3.0,4.0,0.0,0.0,0.0,3.0,152.0,1.0,3.0,0.0,0.0,0.0,1.0,3.0,12.0,2.0
nug.csv,2.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,3.0,1.0,4.0,24.0,0.0,2.0,2.0,7.0,97.0,28.0
nuttx.csv,0.0,0.0,2.0,0.0,5.0,0.0,0.0,4.0,29.0,0.0,8.0,2.0,2.0,2.0,3.0,11.0,28.0,0.0
proftp.csv,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,8.0,6.0,2.0,4.0,0.0,0.0,11.0,0.0,5.0,0.0
pydev.csv,3.0,0.0,0.0,0.0,0.0,0.0,0.0,66.0,3.0,1.0,5.0,4.0,0.0,0.0,7.0,0.0,97.0,2.0
tcl.csv,5.0,0.0,1.0,0.0,0.0,0.0,0.0,5.0,11.0,1.0,3.0,1.0,0.0,2.0,12.0,0.0,13.0,40.0
truevision.csv,11.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,4.0,0.0,1.0,0.0,2.0,2.0,6.0,5.0,97.0,2.0
uclmda.csv,3.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,20.0,1.0,3.0,24.0,0.0,4.0,67.0,0.0,97.0,32.0
uwom.csv,6.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,15.0,1.0,2.0,2.0,0.0,2.0,3.0,9.0,27.0,0.0
wxjs.csv,121.0,222.0,64.0,52.0,0.0,70.0,259.0,0.0,152.0,396.0,95.0,0.0,168.0,104.0,67.0,0.0,0.0,828.0
wxstudio.csv,2.0,0.0,2.0,13.0,0.0,0.0,1.0,1.0,8.0,11.0,2.0,8.0,0.0,0.0,9.0,0.0,26.0,32.0
