,sauerbraten.csv,brlcad.csv,delphilhlplib.csv,fltk.csv,exordium.csv,gzigzag.csv,phet.csv,mptvseries.csv,toped.csv,irrlicht.csv,qse.csv,truevision.csv,zoolib.csv,openfrag.csv,qdvdauthor.csv,kmess.csv,moast.csv,nativeclient.csv,genoviz.csv
brlcad.csv,6.0,5.0,0.0,0.0,1.0,3.0,3.0,0.0,1.0,0.0,3.0,0.0,10.0,2.0,4.0,1.0,0.0,0.0,7.0
delphilhlplib.csv,4.0,0.0,0.0,1.0,12.0,10.0,2.0,0.0,0.0,1.0,0.0,2.0,9.0,0.0,1.0,0.0,0.0,0.0,21.0
exordium.csv,2.0,0.0,1.0,1.0,2.0,7.0,1.0,0.0,0.0,0.0,0.0,1.0,6.0,0.0,2.0,0.0,0.0,0.0,11.0
fltk.csv,5.0,0.0,1.0,2.0,1.0,28.0,5.0,4.0,0.0,0.0,10.0,2.0,12.0,1.0,6.0,1.0,0.0,1.0,19.0
genoviz.csv,1.0,1.0,1.0,0.0,0.0,4.0,0.0,2.0,0.0,0.0,0.0,1.0,13.0,0.0,0.0,1.0,0.0,1.0,0.0
gzigzag.csv,1.0,1.0,0.0,0.0,1.0,5.0,10.0,1.0,0.0,0.0,0.0,0.0,6.0,0.0,1.0,1.0,0.0,0.0,18.0
irrlicht.csv,6.0,1509.0,1.0,3.0,14.0,1.0,5.0,6.0,0.0,0.0,7.0,1.0,15.0,3.0,0.0,1.0,2.0,0.0,28.0
kmess.csv,1.0,1509.0,1.0,1.0,11.0,0.0,0.0,3.0,0.0,0.0,81.0,0.0,12.0,0.0,1.0,1.0,2.0,248.0,17.0
moast.csv,2.0,4.0,3.0,2.0,6.0,6.0,8.0,5.0,0.0,0.0,7.0,19.0,25.0,0.0,0.0,1.0,1.0,0.0,12.0
mptvseries.csv,1.0,0.0,0.0,0.0,1.0,4.0,0.0,1.0,0.0,0.0,1.0,0.0,6.0,0.0,0.0,0.0,0.0,2.0,1.0
nativeclient.csv,1.0,1.0,1.0,1.0,9.0,19.0,3.0,0.0,0.0,0.0,3.0,1.0,5.0,1.0,3.0,0.0,1.0,0.0,19.0
openfrag.csv,3.0,0.0,1.0,1.0,8.0,26.0,5.0,0.0,0.0,1.0,0.0,1.0,8.0,0.0,5.0,0.0,2.0,0.0,23.0
phet.csv,6.0,5.0,0.0,3.0,13.0,1.0,3.0,6.0,0.0,0.0,1.0,1.0,14.0,3.0,0.0,1.0,11.0,0.0,49.0
qdvdauthor.csv,1.0,4.0,0.0,3.0,12.0,1.0,8.0,6.0,0.0,0.0,7.0,1.0,14.0,3.0,0.0,1.0,0.0,0.0,15.0
qse.csv,0.0,1.0,1.0,5.0,6.0,5.0,3.0,0.0,0.0,0.0,2.0,1.0,6.0,0.0,2.0,3.0,2.0,0.0,17.0
sauerbraten.csv,2.0,0.0,0.0,2.0,9.0,1.0,5.0,5.0,0.0,0.0,7.0,1.0,11.0,1.0,0.0,1.0,0.0,0.0,31.0
toped.csv,5.0,4.0,1.0,3.0,11.0,1.0,5.0,3.0,0.0,1.0,7.0,1.0,24.0,2.0,0.0,1.0,2.0,0.0,27.0
truevision.csv,3.0,0.0,1.0,2.0,4.0,18.0,5.0,5.0,0.0,0.0,2.0,1.0,9.0,3.0,6.0,0.0,2.0,0.0,17.0
zoolib.csv,2.0,0.0,1.0,1.0,6.0,20.0,3.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,6.0,0.0,2.0,0.0,14.0
