,kdenlive.csv,jatlas.csv,m-m-m.csv,x-ray-mule.csv,jrefactory.csv,algebsql.csv,emisview.csv,opennms.csv,rohxel.csv,cuberok.csv,jgossipforum.csv,octet.csv,power-architect.csv,jchassis.csv,jas.csv,poormans.csv,opendvr.csv,synecdoche.csv,javaprofiler.csv,thedata.csv
algebsql.csv,0.38,0.11,0.0,0.7,0.16,0.0,0.08,0.22,0.0,0.57,0.1,0.1,0.0,0.0,0.09,0.13,0.6,0.79,0.28,0.02
cuberok.csv,0.41,0.6,0.7,0.45,1.0,0.86,0.49,0.69,0.36,0.03,0.14,0.94,0.64,0.61,0.95,0.22,0.87,0.19,0.64,0.82
emisview.csv,0.0,0.03,0.3,0.05,0.08,0.11,0.0,0.12,0.0,0.0,0.09,0.02,0.29,0.05,0.1,0.1,0.0,0.07,0.0,0.05
jas.csv,0.18,0.19,0.1,0.05,0.13,0.2,0.11,0.1,0.55,0.09,0.37,0.12,0.29,0.0,0.0,0.1,0.0,0.09,0.0,0.11
jatlas.csv,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.01,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.02,0.02,0.0,0.0
javaprofiler.csv,0.69,0.53,0.9,1.0,0.39,0.37,0.38,0.73,0.55,0.74,0.46,0.16,0.57,0.26,0.24,0.48,0.79,1.0,0.0,0.79
jchassis.csv,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
jgossipforum.csv,0.08,0.03,0.0,0.0,0.0,0.17,0.0,0.03,0.09,0.09,0.0,0.02,0.07,0.0,0.01,0.01,0.06,0.07,0.03,0.0
jrefactory.csv,0.18,0.45,0.5,0.75,0.03,0.54,0.51,0.38,0.55,0.51,0.5,0.8,0.36,0.64,0.59,0.52,0.53,0.51,0.5,0.68
kdenlive.csv,0.0,0.45,0.3,0.75,0.42,0.4,0.34,0.62,0.55,0.6,0.33,0.29,0.57,0.58,0.59,0.23,0.47,0.65,0.19,0.63
m-m-m.csv,0.95,0.77,0.0,1.0,0.92,1.0,0.26,0.55,1.0,1.0,0.79,1.0,0.86,0.97,0.89,0.87,0.62,0.72,0.83,0.76
octet.csv,0.44,0.56,0.8,0.25,0.79,0.31,0.64,0.91,0.0,0.14,0.28,0.0,0.86,0.2,0.27,0.32,0.15,0.21,0.42,0.26
opendvr.csv,0.08,0.63,0.7,0.3,0.89,0.77,0.96,0.69,0.45,0.23,0.72,0.92,0.93,0.8,0.84,0.79,0.0,0.58,0.83,0.58
opennms.csv,0.36,0.24,0.0,0.0,0.21,0.2,0.21,0.04,0.36,0.26,0.25,0.12,0.21,0.09,0.12,0.15,0.15,0.33,0.11,0.05
poormans.csv,0.36,0.16,0.2,0.2,0.32,0.09,0.7,0.35,0.0,0.26,0.05,0.0,0.21,0.02,0.09,0.0,0.32,0.28,0.03,0.35
power-architect.csv,0.64,0.69,1.0,0.4,0.53,0.6,0.89,0.68,0.64,0.57,0.55,0.59,0.0,0.59,0.91,0.68,0.57,0.47,0.86,1.0
rohxel.csv,0.85,0.68,0.8,0.8,0.68,0.89,0.83,0.62,0.0,0.83,0.51,0.41,0.79,0.58,0.65,0.91,0.79,0.56,0.61,0.69
synecdoche.csv,0.28,0.4,0.5,0.25,0.92,0.46,0.55,0.48,0.18,0.63,0.18,0.22,0.57,0.48,0.25,0.35,0.57,0.0,0.42,0.81
thedata.csv,0.38,0.1,0.1,0.55,0.29,0.17,0.02,0.14,0.0,0.49,0.33,0.16,0.43,0.11,0.03,0.1,0.4,0.58,0.08,0.0
x-ray-mule.csv,0.38,0.52,0.5,0.05,0.32,0.29,0.25,0.48,0.55,0.46,0.61,0.76,0.43,0.23,0.39,0.35,0.47,0.26,0.58,0.31
