,kdenlive.csv,jatlas.csv,m-m-m.csv,x-ray-mule.csv,jrefactory.csv,algebsql.csv,emisview.csv,opennms.csv,rohxel.csv,cuberok.csv,jgossipforum.csv,octet.csv,power-architect.csv,jchassis.csv,jas.csv,poormans.csv,opendvr.csv,synecdoche.csv,javaprofiler.csv,thedata.csv
algebsql.csv,4.0,6.0,0.0,1.0,0.0,0.0,4.0,0.0,0.0,7.0,23.0,57.0,0.0,67.0,124.0,2.0,4.0,10.0,8.0,0.0
cuberok.csv,0.0,24.0,0.0,0.0,0.0,8.0,8.0,0.0,0.0,0.0,224.0,5.0,0.0,6.0,10.0,3.0,0.0,1.0,3.0,4.0
emisview.csv,109.0,66.0,0.0,49.0,0.0,0.0,0.0,0.0,0.0,56.0,224.0,0.0,0.0,67.0,2.0,0.0,74.0,1.0,0.0,65.0
jas.csv,3.0,10.0,0.0,0.0,1.0,3.0,5.0,3.0,0.0,56.0,52.0,4.0,0.0,67.0,0.0,12.0,0.0,71.0,0.0,65.0
jatlas.csv,0.0,0.0,60.0,49.0,88.0,67.0,2.0,104.0,0.0,56.0,224.0,57.0,67.0,67.0,0.0,161.0,1.0,0.0,110.0,65.0
javaprofiler.csv,4.0,22.0,0.0,1.0,0.0,2.0,3.0,1.0,0.0,7.0,82.0,0.0,0.0,67.0,1.0,14.0,3.0,3.0,0.0,5.0
jchassis.csv,109.0,66.0,60.0,49.0,88.0,67.0,75.0,104.0,49.0,56.0,224.0,57.0,67.0,0.0,124.0,161.0,74.0,71.0,110.0,65.0
jgossipforum.csv,1.0,66.0,0.0,0.0,0.0,0.0,75.0,104.0,0.0,1.0,1.0,57.0,0.0,67.0,124.0,0.0,0.0,1.0,0.0,65.0
jrefactory.csv,1.0,27.0,0.0,1.0,0.0,7.0,6.0,6.0,1.0,4.0,94.0,4.0,0.0,6.0,3.0,32.0,3.0,8.0,0.0,5.0
kdenlive.csv,0.0,13.0,0.0,3.0,0.0,0.0,2.0,4.0,4.0,4.0,58.0,1.0,0.0,2.0,38.0,3.0,0.0,3.0,0.0,3.0
m-m-m.csv,3.0,35.0,0.0,1.0,0.0,10.0,2.0,0.0,0.0,4.0,161.0,5.0,0.0,10.0,10.0,40.0,5.0,5.0,0.0,7.0
octet.csv,0.0,23.0,3.0,49.0,10.0,1.0,6.0,1.0,0.0,4.0,24.0,0.0,0.0,67.0,9.0,5.0,4.0,0.0,0.0,16.0
opendvr.csv,1.0,25.0,0.0,1.0,0.0,9.0,10.0,4.0,0.0,5.0,141.0,5.0,0.0,9.0,10.0,42.0,0.0,3.0,0.0,8.0
opennms.csv,3.0,6.0,0.0,0.0,4.0,1.0,4.0,0.0,1.0,2.0,28.0,57.0,0.0,67.0,0.0,3.0,1.0,4.0,0.0,1.0
poormans.csv,3.0,5.0,0.0,49.0,4.0,0.0,11.0,2.0,0.0,1.0,4.0,0.0,0.0,67.0,124.0,0.0,0.0,0.0,0.0,22.0
power-architect.csv,3.0,28.0,0.0,1.0,0.0,9.0,12.0,0.0,0.0,3.0,96.0,15.0,0.0,8.0,64.0,39.0,0.0,3.0,0.0,10.0
rohxel.csv,3.0,26.0,0.0,1.0,1.0,7.0,10.0,4.0,0.0,4.0,66.0,1.0,0.0,4.0,8.0,37.0,0.0,1.0,0.0,3.0
synecdoche.csv,0.0,15.0,0.0,4.0,2.0,6.0,9.0,0.0,0.0,4.0,36.0,11.0,0.0,67.0,13.0,12.0,0.0,0.0,0.0,3.0
thedata.csv,4.0,6.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,5.0,57.0,57.0,1.0,67.0,124.0,11.0,5.0,2.0,1.0,0.0
x-ray-mule.csv,2.0,23.0,0.0,0.0,2.0,1.0,4.0,0.0,0.0,4.0,107.0,17.0,0.0,67.0,38.0,20.0,7.0,5.0,0.0,2.0
