,kdenlive.csv,jatlas.csv,m-m-m.csv,x-ray-mule.csv,jrefactory.csv,algebsql.csv,emisview.csv,opennms.csv,rohxel.csv,cuberok.csv,jgossipforum.csv,octet.csv,power-architect.csv,jchassis.csv,jas.csv,poormans.csv,opendvr.csv,synecdoche.csv,javaprofiler.csv,thedata.csv
algebsql.csv,0.57,0.89,0.0,0.48,0.9,0.7,0.8,0.96,0.83,0.55,0.96,0.8,0.88,0.0,0.91,0.95,0.57,0.38,0.93,0.5
cuberok.csv,0.55,0.51,0.56,0.81,0.37,0.53,0.46,0.44,0.48,0.62,0.97,0.48,0.41,0.57,0.44,0.8,0.51,0.94,0.54,0.35
emisview.csv,0.0,0.5,0.64,0.0,0.89,0.86,0.65,0.88,0.67,0.0,0.95,0.5,0.77,0.67,0.92,0.74,0.0,0.75,0.0,0.67
jas.csv,0.93,0.92,0.5,0.75,0.88,0.91,0.91,0.93,0.55,0.67,0.6,0.86,0.89,0.0,0.88,0.93,0.67,0.75,0.5,0.86
jatlas.csv,0.0,0.8,0.0,0.0,0.0,0.0,0.75,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0
javaprofiler.csv,0.4,0.53,0.56,0.46,0.49,0.63,0.47,0.39,0.43,0.42,0.62,0.64,0.44,0.88,0.77,0.45,0.45,0.38,0.47,0.36
jchassis.csv,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0
jgossipforum.csv,0.92,0.5,0.0,0.0,0.5,0.88,0.0,0.5,0.75,0.83,0.8,0.0,0.75,0.0,0.0,0.5,0.8,0.8,0.83,0.0
jrefactory.csv,0.57,0.73,0.74,0.52,0.56,0.73,0.37,0.53,0.7,0.48,0.69,0.52,0.34,0.66,0.61,0.67,0.67,0.53,0.5,0.43
kdenlive.csv,0.43,0.42,0.48,0.42,0.52,0.59,0.5,0.43,0.56,0.44,0.57,0.59,0.41,0.46,0.53,0.6,0.51,0.4,0.68,0.39
m-m-m.csv,0.42,0.46,0.63,0.46,0.39,0.41,0.62,0.56,0.38,0.37,0.48,0.45,0.35,0.52,0.48,0.52,0.49,0.42,0.4,0.38
octet.csv,0.95,0.59,0.44,0.8,0.4,0.58,0.35,0.37,0.82,0.92,0.64,0.86,0.36,0.62,0.51,0.48,0.91,0.94,0.57,0.59
opendvr.csv,0.7,0.51,0.58,0.94,0.4,0.47,0.32,0.38,0.62,0.85,0.56,0.48,0.35,0.62,0.48,0.49,0.81,0.57,0.48,0.53
opennms.csv,0.61,0.69,0.8,0.83,0.92,0.89,0.76,0.72,0.48,0.53,0.71,0.83,0.86,0.83,0.94,0.77,0.73,0.62,0.93,0.75
poormans.csv,0.86,0.91,0.42,0.75,0.48,0.8,0.39,0.63,0.75,0.84,0.92,0.5,0.67,0.0,0.9,0.72,0.93,0.86,0.89,0.52
power-architect.csv,0.79,0.48,0.54,0.94,0.44,0.53,0.34,0.41,0.5,0.57,0.68,0.57,0.41,0.68,0.47,0.54,0.71,0.84,0.55,0.36
rohxel.csv,0.43,0.43,0.62,0.41,0.45,0.44,0.33,0.43,0.44,0.42,0.5,0.46,0.35,0.51,0.55,0.47,0.46,0.38,0.58,0.4
synecdoche.csv,0.87,0.52,0.57,0.83,0.39,0.7,0.47,0.57,0.89,0.54,0.97,0.86,0.45,0.44,0.74,0.7,0.66,0.62,0.7,0.35
thedata.csv,0.39,0.89,0.8,0.38,0.94,0.85,0.67,0.93,0.67,0.39,0.71,0.88,0.93,0.86,0.75,0.94,0.46,0.33,0.8,0.67
x-ray-mule.csv,0.63,0.58,0.82,0.67,0.83,0.8,0.74,0.61,0.57,0.62,0.64,0.55,0.65,0.87,0.73,0.92,0.55,0.83,0.63,0.75
