,bacula.csv,fltk.csv,pfaedit.csv,patterntesting.csv,gzigzag.csv,enlightenment.csv,blue-c.csv,aufs.csv,sylpheed-claws.csv,ogrehg.csv,genecys.csv,freewrl.csv,roller.csv,pgui.csv,jparsec.csv,xbg.csv,lportal.csv,genoviz.csv
aufs.csv,1.0,2.0,1.0,8.0,14.0,0.0,2.0,1.0,0.0,0.0,1.0,2.0,0.0,3.0,3.0,15.0,171.0,13.0
bacula.csv,1.0,3.0,0.0,3.0,15.0,0.0,0.0,2.0,3.0,1.0,0.0,2.0,0.0,0.0,3.0,6.0,315.0,21.0
blue-c.csv,1.0,3.0,0.0,2.0,23.0,1.0,0.0,4.0,3.0,1.0,2.0,5.0,0.0,1.0,3.0,6.0,171.0,13.0
enlightenment.csv,1.0,3.0,1.0,8.0,1.0,0.0,2.0,5.0,1.0,1.0,0.0,3.0,0.0,0.0,3.0,15.0,171.0,27.0
fltk.csv,1.0,2.0,0.0,8.0,31.0,0.0,0.0,1.0,1.0,1.0,0.0,3.0,0.0,0.0,3.0,8.0,171.0,15.0
freewrl.csv,2.0,2.0,1.0,1.0,1.0,1.0,2.0,5.0,3.0,1.0,0.0,1.0,0.0,3.0,0.0,12.0,10.0,13.0
genecys.csv,0.0,2.0,0.0,2.0,10.0,0.0,0.0,5.0,3.0,1.0,0.0,4.0,2.0,1.0,3.0,11.0,124.0,13.0
genoviz.csv,0.0,0.0,0.0,0.0,3.0,1.0,0.0,4.0,1.0,0.0,0.0,0.0,2.0,4.0,0.0,4.0,23.0,0.0
gzigzag.csv,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,5.0,1.0,0.0,4.0,0.0,0.0,1.0,8.0,28.0,21.0
jparsec.csv,2.0,1.0,1.0,0.0,7.0,1.0,2.0,1.0,6.0,1.0,0.0,0.0,0.0,3.0,0.0,3.0,32.0,25.0
lportal.csv,0.0,1.0,0.0,0.0,0.0,0.0,54.0,0.0,0.0,0.0,70.0,50.0,0.0,0.0,0.0,1.0,22.0,3.0
ogrehg.csv,1.0,2.0,0.0,3.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,17.0,34.0,15.0
patterntesting.csv,1.0,7.0,0.0,1.0,6.0,1.0,2.0,5.0,4.0,1.0,0.0,3.0,0.0,1.0,3.0,13.0,100.0,24.0
pfaedit.csv,0.0,1.0,0.0,6.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,1.0,3.0,12.0,125.0,12.0
pgui.csv,1.0,0.0,88.0,8.0,1.0,530.0,2.0,5.0,232.0,345.0,0.0,4.0,0.0,1.0,3.0,15.0,3583.0,27.0
roller.csv,2.0,3.0,1.0,0.0,19.0,1.0,1.0,5.0,3.0,0.0,0.0,3.0,0.0,3.0,1.0,10.0,50.0,19.0
sylpheed-claws.csv,2.0,2.0,1.0,0.0,1.0,1.0,2.0,5.0,1.0,0.0,0.0,1.0,0.0,5.0,4.0,18.0,37.0,25.0
xbg.csv,4.0,3.0,0.0,7.0,5.0,1.0,2.0,7.0,3.0,1.0,0.0,50.0,3.0,2.0,1.0,2.0,14.0,6.0
