,jahshakafx.csv,unladen-swallow.csv,reaper-ecad.csv,psycle.csv,emeraldemu.csv,open-beos.csv,cornerstone.csv,unimrcp.csv,nassp.csv,grafx2.csv,sbml.csv,frogatto.csv,netatalk.csv,quantlib.csv
cornerstone.csv,8.0,1.0,4.0,0.0,4.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,4.0,118.0
emeraldemu.csv,55.0,21.0,43.0,1.0,1.0,3.0,0.0,1.0,9.0,0.0,0.0,0.0,0.0,2.0
frogatto.csv,10.0,50.0,65.0,0.0,0.0,2.0,1.0,4.0,13.0,1.0,2.0,1.0,4.0,3.0
grafx2.csv,6.0,1.0,31.0,0.0,0.0,3.0,1.0,3.0,4.0,1.0,0.0,4.0,2.0,2.0
jahshakafx.csv,9.0,4.0,3.0,0.0,16.0,1.0,0.0,0.0,6.0,0.0,0.0,1.0,1.0,9.0
nassp.csv,11.0,9.0,189.0,0.0,2.0,2.0,2.0,5.0,0.0,1.0,0.0,1.0,5.0,0.0
netatalk.csv,7.0,181.0,49.0,0.0,6.0,5.0,0.0,7.0,19.0,0.0,4.0,2.0,0.0,3.0
open-beos.csv,8.0,2.0,23.0,0.0,34.0,2.0,0.0,23.0,10.0,2.0,0.0,0.0,1.0,3.0
psycle.csv,50.0,2.0,44.0,0.0,2.0,5.0,3.0,1.0,13.0,3.0,1.0,4.0,10.0,15.0
quantlib.csv,103.0,3.0,189.0,0.0,7.0,8.0,0.0,100.0,19.0,80.0,1.0,1.0,51.0,2.0
reaper-ecad.csv,5.0,3.0,6.0,1.0,4.0,0.0,0.0,100.0,57.0,80.0,0.0,0.0,0.0,118.0
sbml.csv,1.0,6.0,23.0,1.0,6.0,4.0,1.0,0.0,22.0,2.0,0.0,3.0,0.0,2.0
unimrcp.csv,11.0,0.0,21.0,3.0,0.0,7.0,3.0,1.0,5.0,1.0,0.0,3.0,0.0,1.0
unladen-swallow.csv,1.0,10.0,5.0,0.0,6.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0
