,go.csv,yale.csv,freebios.csv,vars-redux.csv,gnupdate.csv,alsa.csv,qse.csv,pgui.csv,pcsx2.csv,rebecca-aiml.csv,wxjs.csv,glelite.csv,ffigo.csv,gstreamer.csv,skia.csv,biopax.csv,metacosm.csv
alsa.csv,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
biopax.csv,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24,0.0,0.0,0.0,0.87,0.0
ffigo.csv,0.51,0.0,0.57,0.0,0.0,0.0,0.0,0.09,0.49,0.41,0.0,0.0,0.78,0.0,0.0,0.36,0.0
freebios.csv,0.27,0.24,0.76,0.33,0.18,0.09,0.45,0.57,0.55,0.78,0.8,0.4,0.45,0.17,0.61,0.34,0.05
glelite.csv,0.0,0.0,0.0,0.64,0.53,0.0,0.11,0.0,0.0,0.0,0.0,0.91,0.0,0.0,0.39,0.0,0.0
gnupdate.csv,0.0,0.0,0.0,0.58,0.55,0.0,0.0,0.0,0.0,0.0,0.0,0.16,0.0,0.0,0.0,0.69,0.35
go.csv,0.79,0.0,0.17,0.0,0.0,0.0,0.0,0.0,0.68,0.09,0.0,0.0,0.62,0.36,0.0,0.0,0.0
gstreamer.csv,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
metacosm.csv,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.72
pcsx2.csv,0.42,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.65,0.0,0.0,0.0,0.09,0.71,0.0,0.0,0.0
pgui.csv,0.0,0.0,0.0,0.27,0.41,0.0,0.76,0.48,0.0,0.0,0.29,0.0,0.0,0.0,0.69,0.0,0.0
qse.csv,0.0,0.0,0.0,0.46,0.47,0.0,0.87,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.55,0.0,0.0
rebecca-aiml.csv,0.37,0.0,0.19,0.0,0.0,0.0,0.0,0.02,0.3,0.69,0.43,0.01,0.43,0.0,0.11,0.0,0.0
skia.csv,0.27,0.29,0.24,0.46,0.06,0.59,0.33,0.52,0.24,0.15,0.71,0.76,0.37,0.5,0.53,0.47,0.3
vars-redux.csv,0.0,0.0,0.0,0.73,0.34,0.0,0.0,0.0,0.0,0.0,0.0,0.76,0.0,0.0,0.0,0.21,0.0
wxjs.csv,0.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17,0.16,0.67,0.0,0.32,0.0,0.0,0.0,0.0
yale.csv,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
