,critterding.csv,firebird.csv,jcae.csv,nosleepsoftware.csv,hydrogen.csv,genecys.csv,monetdb.csv,riff-evolve.csv,mimosa.csv,alpine.csv,acdk.csv,quarkplayer.csv,zoolib.csv,virtuoso.csv,kftpgrabber.csv,xined.csv,openmsx.csv,fmri-dmt.csv,autowikibrowser.csv,libarchive.csv
acdk.csv,0.0,0.0,7.0,62.0,13.0,0.0,3.0,0.0,0.0,4.0,0.0,4.0,5.0,2.0,3.0,7.0,0.0,2.0,0.0,1.0
alpine.csv,2.0,0.0,17.0,19.0,4.0,0.0,0.0,0.0,1.0,4.0,0.0,25.0,9.0,29.0,1.0,0.0,9.0,5.0,6.0,6.0
autowikibrowser.csv,1.0,0.0,42.0,8.0,8.0,0.0,10.0,1.0,0.0,14.0,15.0,11.0,17.0,5.0,6.0,1.0,1.0,1.0,1.0,0.0
critterding.csv,4.0,0.0,48.0,1.0,4.0,0.0,19.0,0.0,1.0,6.0,3.0,10.0,14.0,28.0,19.0,0.0,1.0,6.0,15.0,5.0
firebird.csv,1.0,0.0,43.0,14.0,15.0,0.0,1.0,0.0,0.0,16.0,0.0,9.0,5.0,3.0,6.0,0.0,0.0,2.0,2.0,4.0
fmri-dmt.csv,2.0,0.0,17.0,1.0,5.0,0.0,3.0,0.0,0.0,11.0,3.0,11.0,15.0,33.0,24.0,0.0,2.0,2.0,15.0,6.0
genecys.csv,2.0,1.0,47.0,0.0,2.0,0.0,3.0,3.0,4.0,9.0,3.0,11.0,21.0,31.0,24.0,0.0,2.0,5.0,4.0,6.0
hydrogen.csv,1.0,0.0,48.0,1.0,1.0,0.0,3.0,0.0,1.0,11.0,3.0,11.0,15.0,33.0,9.0,52.0,2.0,6.0,15.0,6.0
jcae.csv,0.0,4.0,2.0,62.0,1.0,0.0,7.0,0.0,3.0,0.0,0.0,9.0,1.0,0.0,0.0,2.0,0.0,12.0,7.0,0.0
kftpgrabber.csv,0.0,0.0,19.0,62.0,14.0,0.0,0.0,0.0,3.0,6.0,0.0,13.0,1.0,2.0,1.0,4.0,0.0,4.0,0.0,0.0
libarchive.csv,1.0,1.0,42.0,8.0,5.0,0.0,2.0,0.0,1.0,15.0,1.0,1.0,3.0,5.0,4.0,10.0,0.0,2.0,1.0,2.0
mimosa.csv,1.0,0.0,21.0,1.0,5.0,3.0,3.0,0.0,0.0,9.0,1.0,11.0,15.0,16.0,15.0,0.0,2.0,4.0,15.0,6.0
monetdb.csv,1.0,0.0,6.0,0.0,5.0,0.0,7.0,0.0,7.0,4.0,2.0,4.0,9.0,0.0,2.0,0.0,2.0,5.0,0.0,1.0
nosleepsoftware.csv,0.0,0.0,87.0,4.0,115.0,2.0,3.0,0.0,79.0,4.0,367.0,168.0,22.0,181.0,91.0,52.0,0.0,67.0,2.0,4.0
openmsx.csv,1.0,0.0,13.0,1.0,5.0,0.0,19.0,0.0,2.0,24.0,367.0,11.0,6.0,3.0,17.0,0.0,1.0,5.0,14.0,5.0
quarkplayer.csv,1.0,0.0,27.0,62.0,13.0,0.0,16.0,0.0,1.0,21.0,4.0,7.0,18.0,22.0,10.0,0.0,3.0,3.0,3.0,7.0
riff-evolve.csv,2.0,0.0,26.0,62.0,3.0,0.0,1.0,0.0,4.0,2.0,5.0,1.0,0.0,2.0,4.0,0.0,0.0,11.0,0.0,0.0
virtuoso.csv,1.0,0.0,48.0,1.0,3.0,0.0,3.0,0.0,1.0,11.0,3.0,11.0,15.0,1.0,29.0,11.0,2.0,6.0,14.0,116.0
xined.csv,74.0,329.0,87.0,62.0,115.0,70.0,145.0,183.0,79.0,152.0,367.0,168.0,360.0,181.0,91.0,0.0,158.0,67.0,97.0,116.0
zoolib.csv,0.0,0.0,11.0,62.0,5.0,0.0,1.0,0.0,0.0,8.0,0.0,6.0,6.0,0.0,4.0,0.0,0.0,7.0,4.0,1.0
