,openefm.csv,hazelcast.csv,trackit.csv,mobicents.csv,japano.csv,jmol.csv,echongl.csv,snakeyaml.csv,wheat.csv,unicase.csv,bionote.csv,nunit.csv
bionote.csv,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,51.0,0.0,0.0,0.0
echongl.csv,1.0,0.0,0.0,1.0,0.0,0.0,0.0,28.0,0.0,0.0,7.0,24.0
hazelcast.csv,6.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,0.0,0.0,21.0,4.0
japano.csv,1.0,0.0,2.0,0.0,0.0,1.0,0.0,47.0,0.0,0.0,13.0,0.0
jmol.csv,4.0,0.0,0.0,2.0,0.0,0.0,0.0,31.0,0.0,2.0,19.0,2.0
mobicents.csv,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,2.0,2.0,9.0
nunit.csv,5.0,0.0,2.0,0.0,0.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0
openefm.csv,0.0,0.0,2.0,1.0,0.0,0.0,0.0,18.0,3.0,0.0,5.0,0.0
snakeyaml.csv,1.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,11.0,0.0
trackit.csv,9.0,0.0,0.0,0.0,0.0,1.0,0.0,62.0,3.0,0.0,12.0,2.0
unicase.csv,1.0,3.0,0.0,0.0,0.0,1.0,0.0,47.0,1.0,0.0,21.0,0.0
wheat.csv,2.0,1.0,1.0,1.0,0.0,0.0,0.0,5.0,0.0,4.0,6.0,6.0
