,heekscad.csv,xcsoar.csv,ikvm.csv,jcae.csv,xuggle.csv,gbif-providertoolkit.csv,qcad2.csv,levent.csv,jaxen.csv,nicepress.csv,customwars.csv,archive-crawler.csv,quarkplusplus.csv,all-plasm.csv,sigil.csv,pnotepad.csv,qedo.csv,gss.csv
all-plasm.csv,0.75,0.44,0.3,0.2,0.16,0.21,0.52,0.75,0.08,0.19,0.22,0.25,0.42,1.0,0.74,1.0,0.08,0.53
archive-crawler.csv,0.42,0.47,0.42,0.13,0.13,0.05,0.35,0.81,0.04,0.29,0.18,1.0,0.42,0.55,0.65,0.83,0.04,0.5
customwars.csv,0.43,0.52,0.48,0.06,0.06,0.15,0.37,0.58,0.02,0.27,1.0,0.2,0.38,0.5,0.29,0.77,0.15,0.56
gbif-providertoolkit.csv,0.79,0.5,0.5,0.23,0.27,1.0,0.53,1.0,0.33,0.44,0.23,0.33,0.25,0.75,0.62,1.0,0.05,0.75
gss.csv,0.81,0.58,0.47,0.12,0.22,0.21,0.5,0.73,0.1,0.44,0.17,0.31,0.52,0.38,0.74,0.91,0.07,1.0
heekscad.csv,0.99,0.64,0.42,0.12,0.2,0.2,0.43,0.81,0.05,0.55,0.19,0.33,0.5,0.44,0.8,0.93,0.04,0.7
ikvm.csv,0.49,0.62,1.0,0.08,0.14,0.14,0.21,0.67,0.07,0.5,0.14,0.23,0.27,0.38,0.4,0.84,0.19,0.5
jaxen.csv,1.0,0.0,0.67,0.0,0.0,0.12,0.0,1.0,1.0,0.0,0.4,0.4,0.0,1.0,0.0,1.0,0.0,1.0
jcae.csv,0.93,0.5,0.0,1.0,0.38,0.2,0.79,0.73,0.33,0.57,0.5,0.0,1.0,1.0,1.0,1.0,0.2,1.0
levent.csv,0.79,0.52,0.52,0.14,0.15,0.29,0.45,0.98,0.11,0.43,0.19,0.28,0.5,0.4,0.74,0.87,0.07,0.59
nicepress.csv,0.59,0.7,0.6,0.08,0.31,0.32,0.41,0.81,0.0,1.0,0.22,0.32,0.8,0.11,0.89,0.87,0.02,0.77
pnotepad.csv,0.71,0.51,0.43,0.11,0.17,0.19,0.42,0.73,0.07,0.45,0.16,0.34,0.43,0.35,0.65,1.0,0.07,0.71
qcad2.csv,0.69,0.61,0.25,0.15,0.23,0.14,1.0,0.65,0.07,0.44,0.12,0.35,0.4,0.47,0.88,0.94,0.01,0.8
qedo.csv,0.0,0.17,0.0,0.0,0.0,0.0,0.12,0.5,0.0,0.17,0.0,0.33,0.27,0.0,0.4,0.67,1.0,0.0
quarkplusplus.csv,0.75,0.62,0.38,0.15,0.11,0.31,0.38,0.67,0.05,0.31,0.27,0.28,1.0,0.5,0.75,0.87,0.06,0.48
sigil.csv,0.74,0.69,0.36,0.16,0.25,0.33,0.51,0.77,0.09,0.51,0.18,0.41,0.54,0.45,0.96,0.87,0.03,0.62
xcsoar.csv,0.79,1.0,0.52,0.18,0.24,0.24,0.49,0.73,0.18,0.43,0.22,0.3,0.52,0.42,0.74,1.0,0.03,1.0
xuggle.csv,0.86,0.81,0.56,0.09,1.0,0.12,1.0,0.8,0.04,0.43,0.12,0.31,0.6,0.73,0.94,0.92,0.06,0.54
