,openefm.csv,hazelcast.csv,trackit.csv,mobicents.csv,japano.csv,jmol.csv,echongl.csv,snakeyaml.csv,wheat.csv,unicase.csv,bionote.csv,nunit.csv
bionote.csv,1.0,0.0,63.0,2.0,0.0,0.0,0.0,0.0,51.0,0.0,0.0,0.0
echongl.csv,6.0,0.0,2.0,2.0,1.0,0.0,0.0,33.0,0.0,3.0,59.0,16.0
hazelcast.csv,2.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,0.0,0.0,20.0,5.0
japano.csv,1.0,0.0,2.0,0.0,0.0,1.0,0.0,46.0,0.0,0.0,15.0,0.0
jmol.csv,1.0,2.0,0.0,0.0,0.0,0.0,0.0,22.0,1.0,0.0,26.0,4.0
mobicents.csv,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,3.0,0.0,10.0,1.0
nunit.csv,1.0,0.0,2.0,0.0,0.0,0.0,1.0,7.0,2.0,1.0,1.0,0.0
openefm.csv,0.0,3.0,2.0,1.0,0.0,0.0,0.0,23.0,0.0,0.0,4.0,0.0
snakeyaml.csv,1.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,11.0,0.0
trackit.csv,5.0,0.0,0.0,0.0,0.0,1.0,0.0,34.0,0.0,0.0,9.0,1.0
unicase.csv,1.0,3.0,0.0,0.0,0.0,0.0,0.0,49.0,3.0,0.0,17.0,0.0
wheat.csv,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,9.0,27.0
