,sauerbraten.csv,brlcad.csv,delphilhlplib.csv,fltk.csv,exordium.csv,gzigzag.csv,phet.csv,mptvseries.csv,toped.csv,irrlicht.csv,qse.csv,truevision.csv,zoolib.csv,openfrag.csv,qdvdauthor.csv,kmess.csv,moast.csv,nativeclient.csv,genoviz.csv
brlcad.csv,4.0,0.0,0.0,2.0,8.0,0.0,8.0,6.0,3.0,0.0,3.0,1.0,8.0,2.0,0.0,1.0,0.0,5.0,11.0
delphilhlplib.csv,4.0,4.0,0.0,1.0,9.0,0.0,6.0,4.0,0.0,0.0,2.0,1.0,15.0,3.0,0.0,0.0,0.0,0.0,12.0
exordium.csv,1.0,0.0,1.0,0.0,0.0,1.0,5.0,1.0,0.0,0.0,0.0,8.0,6.0,1.0,0.0,0.0,2.0,1.0,25.0
fltk.csv,2.0,0.0,2.0,1.0,4.0,21.0,9.0,1.0,0.0,0.0,7.0,1.0,5.0,0.0,6.0,0.0,0.0,1.0,8.0
genoviz.csv,0.0,0.0,0.0,0.0,0.0,0.0,8.0,1.0,0.0,0.0,0.0,108.0,1.0,2.0,58.0,147.0,257.0,1.0,0.0
gzigzag.csv,1.0,1.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,2.0,5.0,3.0,0.0,0.0,2.0,0.0,0.0,5.0
irrlicht.csv,5.0,4.0,0.0,3.0,15.0,8.0,6.0,3.0,0.0,0.0,7.0,1.0,12.0,2.0,0.0,0.0,0.0,0.0,22.0
kmess.csv,1.0,5.0,0.0,1.0,4.0,12.0,5.0,10.0,0.0,0.0,7.0,1.0,15.0,2.0,0.0,0.0,2.0,1.0,20.0
moast.csv,1.0,4.0,3.0,3.0,2.0,5.0,8.0,49.0,0.0,0.0,0.0,0.0,9.0,0.0,58.0,0.0,0.0,2.0,7.0
mptvseries.csv,3.0,0.0,1.0,1.0,6.0,10.0,3.0,0.0,0.0,0.0,3.0,14.0,5.0,0.0,0.0,0.0,0.0,0.0,13.0
nativeclient.csv,1.0,3.0,1.0,1.0,7.0,16.0,4.0,7.0,0.0,0.0,1.0,1.0,7.0,0.0,1.0,1.0,1.0,0.0,26.0
openfrag.csv,2.0,0.0,0.0,1.0,8.0,13.0,3.0,0.0,0.0,0.0,13.0,20.0,3.0,0.0,1.0,1.0,1.0,0.0,23.0
phet.csv,6.0,5.0,1.0,1.0,12.0,1.0,0.0,6.0,0.0,0.0,6.0,1.0,15.0,3.0,0.0,1.0,2.0,0.0,24.0
qdvdauthor.csv,1.0,0.0,0.0,7.0,11.0,2.0,2.0,3.0,0.0,1.0,5.0,2.0,30.0,4.0,0.0,1.0,0.0,1.0,4.0
qse.csv,3.0,0.0,0.0,1.0,6.0,16.0,1.0,5.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,4.0,0.0,1.0,14.0
sauerbraten.csv,0.0,4.0,3.0,4.0,6.0,7.0,1.0,4.0,0.0,0.0,2.0,16.0,25.0,0.0,1.0,1.0,0.0,0.0,9.0
toped.csv,4.0,4.0,0.0,3.0,8.0,10.0,5.0,3.0,0.0,0.0,15.0,6.0,11.0,0.0,1.0,1.0,1.0,0.0,5.0
truevision.csv,4.0,0.0,1.0,0.0,7.0,1.0,4.0,2.0,0.0,0.0,12.0,0.0,6.0,1.0,1.0,0.0,1.0,0.0,27.0
zoolib.csv,0.0,0.0,0.0,0.0,4.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
