,kdenlive.csv,jatlas.csv,m-m-m.csv,x-ray-mule.csv,jrefactory.csv,algebsql.csv,emisview.csv,opennms.csv,rohxel.csv,cuberok.csv,jgossipforum.csv,octet.csv,power-architect.csv,jchassis.csv,jas.csv,poormans.csv,opendvr.csv,synecdoche.csv,javaprofiler.csv,thedata.csv
algebsql.csv,0.64,0.0,0.5,0.44,0.5,1.0,0.54,0.4,0.5,0.48,0.0,0.12,0.82,0.05,0.0,0.28,0.27,0.58,0.78,0.0
cuberok.csv,0.67,0.16,0.92,0.12,0.57,0.27,0.32,0.27,0.79,0.95,0.2,0.12,0.89,0.0,0.06,0.5,0.38,0.33,0.67,0.03
emisview.csv,0.88,0.2,0.5,0.5,0.71,0.4,1.0,0.41,0.0,1.0,0.0,1.0,0.67,0.0,0.0,0.46,0.47,0.0,1.0,0.0
jas.csv,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.36,0.4,0.0,0.04,0.0,0.75,0.0,1.0,0.0,0.0,0.0,0.83,0.0
jatlas.csv,0.7,1.0,1.0,0.56,0.0,1.0,0.2,0.4,0.67,0.0,0.0,0.0,0.4,0.0,0.0,0.25,0.2,0.29,0.0,0.0
javaprofiler.csv,0.67,0.17,0.89,0.67,0.6,0.44,0.37,0.27,0.85,0.38,0.05,0.17,0.79,0.0,0.12,0.29,0.29,0.38,1.0,0.07
jchassis.csv,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.67,0.0,0.0,0.0,0.0,0.0,0.0
jgossipforum.csv,0.0,0.0,0.0,0.0,0.33,0.0,0.0,0.33,0.6,0.0,0.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
jrefactory.csv,0.82,0.07,0.84,0.39,1.0,0.12,0.32,0.19,0.88,0.41,0.01,0.16,0.85,0.05,0.03,0.33,0.41,0.63,0.67,0.06
kdenlive.csv,1.0,0.09,0.87,0.36,0.56,0.4,0.11,0.27,0.67,0.46,0.07,0.18,0.82,0.0,0.0,0.29,0.41,0.44,0.71,0.04
m-m-m.csv,0.7,0.1,1.0,0.69,0.69,0.56,0.5,0.24,0.89,0.41,0.01,0.12,0.85,0.04,0.03,0.27,0.26,0.48,0.7,0.04
octet.csv,1.0,0.13,0.69,0.0,0.61,0.33,0.56,0.31,0.85,0.0,0.03,1.0,0.79,0.0,0.05,0.35,0.0,0.0,0.88,0.0
opendvr.csv,0.64,0.05,1.0,0.5,0.57,0.58,0.23,0.29,0.76,0.39,0.02,0.12,0.88,0.0,0.0,0.26,1.0,0.43,0.57,0.03
opennms.csv,0.71,0.5,0.67,1.0,0.5,0.33,0.75,1.0,1.0,0.0,0.05,0.33,0.71,0.17,0.0,0.25,0.5,0.4,0.67,0.0
poormans.csv,0.42,0.07,0.8,0.0,0.56,0.4,0.4,0.34,1.0,0.57,0.12,0.67,0.85,0.0,0.0,1.0,0.57,0.43,1.0,0.07
power-architect.csv,0.63,0.09,0.82,0.59,0.56,0.52,0.3,0.21,0.86,0.47,0.0,0.11,1.0,0.02,0.04,0.23,0.35,0.38,0.62,0.07
rohxel.csv,0.67,0.09,0.83,0.59,0.55,0.46,0.31,0.27,1.0,0.39,0.02,0.1,0.83,0.03,0.04,0.21,0.32,0.42,0.7,0.06
synecdoche.csv,0.62,0.18,0.83,0.43,0.5,0.41,0.37,0.16,0.78,0.44,0.09,0.1,0.71,0.0,0.13,0.31,0.35,1.0,0.68,0.09
thedata.csv,1.0,0.11,0.88,0.0,0.4,0.82,0.4,0.33,1.0,0.38,0.04,0.06,0.8,0.0,0.0,0.19,0.0,0.44,0.4,1.0
x-ray-mule.csv,0.72,0.1,1.0,1.0,0.74,0.27,0.0,0.18,0.69,0.12,0.0,0.12,0.67,0.0,0.08,0.23,0.23,0.4,0.94,0.0
