,flylinkdc.csv,n2cms.csv,maidsafe-dht.csv,nug.csv,codeblocks.csv,red5.csv,nassp.csv,mimosa.csv,grisbi.csv,jaolt.csv,tcvp.csv,super-tux.csv,quantlib.csv,zxing.csv
codeblocks.csv,15.0,0.0,6.0,0.0,0.0,1.0,18.0,0.0,0.0,0.0,19.0,0.0,3.0,0.0
flylinkdc.csv,0.0,4.0,7.0,2.0,0.0,0.0,3.0,2.0,0.0,1.0,3.0,0.0,6.0,0.0
grisbi.csv,7.0,1.0,2.0,12.0,0.0,0.0,7.0,2.0,0.0,0.0,18.0,0.0,3.0,0.0
jaolt.csv,5.0,5.0,5.0,0.0,0.0,0.0,8.0,1.0,0.0,0.0,19.0,0.0,6.0,0.0
maidsafe-dht.csv,0.0,121.0,0.0,1.0,3.0,0.0,6.0,0.0,0.0,0.0,82.0,0.0,118.0,0.0
mimosa.csv,2.0,0.0,0.0,0.0,4.0,0.0,6.0,0.0,0.0,0.0,10.0,1.0,4.0,3.0
n2cms.csv,13.0,0.0,2.0,10.0,0.0,3.0,4.0,1.0,0.0,0.0,6.0,0.0,1.0,1.0
nassp.csv,1.0,1.0,1.0,4.0,2.0,0.0,0.0,2.0,0.0,0.0,82.0,0.0,3.0,0.0
nug.csv,3.0,3.0,73.0,0.0,4.0,0.0,7.0,1.0,0.0,0.0,4.0,0.0,11.0,0.0
quantlib.csv,14.0,5.0,2.0,0.0,0.0,0.0,4.0,6.0,0.0,1.0,10.0,0.0,0.0,0.0
red5.csv,6.0,3.0,8.0,0.0,5.0,0.0,7.0,1.0,0.0,0.0,19.0,0.0,4.0,0.0
super-tux.csv,5.0,3.0,8.0,0.0,5.0,0.0,17.0,0.0,0.0,3.0,19.0,0.0,4.0,0.0
tcvp.csv,20.0,5.0,2.0,0.0,0.0,0.0,8.0,1.0,0.0,1.0,0.0,0.0,2.0,0.0
zxing.csv,5.0,8.0,6.0,0.0,0.0,0.0,13.0,0.0,0.0,1.0,15.0,0.0,3.0,0.0
