,heekscad.csv,xcsoar.csv,ikvm.csv,jcae.csv,xuggle.csv,gbif-providertoolkit.csv,qcad2.csv,levent.csv,jaxen.csv,nicepress.csv,customwars.csv,archive-crawler.csv,quarkplusplus.csv,all-plasm.csv,sigil.csv,pnotepad.csv,qedo.csv,gss.csv
all-plasm.csv,3.0,1.0,0.0,16.0,80.0,1.0,12.0,0.0,31.0,5.0,1.0,10.0,3.0,0.0,1.0,0.0,70.0,0.0
archive-crawler.csv,0.0,3.0,2.0,8.0,12.0,0.0,1.0,0.0,37.0,5.0,9.0,1.0,0.0,0.0,0.0,0.0,54.0,0.0
customwars.csv,0.0,1.0,1.0,28.0,3.0,6.0,6.0,0.0,14.0,6.0,3.0,2.0,0.0,0.0,0.0,0.0,1.0,2.0
gbif-providertoolkit.csv,4.0,1.0,0.0,15.0,37.0,0.0,22.0,0.0,9.0,14.0,0.0,3.0,2.0,0.0,4.0,0.0,2.0,0.0
gss.csv,3.0,1.0,0.0,46.0,9.0,1.0,4.0,3.0,47.0,9.0,19.0,4.0,2.0,1.0,3.0,0.0,3.0,0.0
heekscad.csv,0.0,5.0,5.0,19.0,13.0,1.0,8.0,1.0,15.0,11.0,22.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0
ikvm.csv,9.0,0.0,0.0,25.0,109.0,3.0,11.0,0.0,25.0,6.0,16.0,7.0,4.0,2.0,10.0,0.0,47.0,0.0
jaxen.csv,6.0,0.0,0.0,34.0,77.0,3.0,11.0,0.0,4.0,14.0,1.0,7.0,5.0,0.0,4.0,0.0,0.0,0.0
jcae.csv,0.0,0.0,0.0,2.0,16.0,2.0,3.0,0.0,12.0,4.0,1.0,1.0,0.0,0.0,0.0,1.0,8.0,0.0
levent.csv,3.0,0.0,0.0,8.0,415.0,1.0,25.0,0.0,42.0,10.0,1.0,5.0,3.0,0.0,2.0,0.0,260.0,0.0
nicepress.csv,5.0,2.0,2.0,11.0,10.0,13.0,5.0,0.0,11.0,0.0,16.0,3.0,4.0,0.0,10.0,0.0,29.0,2.0
pnotepad.csv,1.0,0.0,3.0,48.0,43.0,9.0,5.0,0.0,58.0,12.0,1.0,3.0,4.0,1.0,1.0,0.0,7.0,1.0
qcad2.csv,2.0,4.0,0.0,21.0,51.0,20.0,0.0,0.0,40.0,5.0,1.0,4.0,4.0,0.0,6.0,0.0,71.0,0.0
qedo.csv,6.0,0.0,1.0,38.0,77.0,4.0,11.0,0.0,86.0,13.0,111.0,1.0,1.0,8.0,9.0,0.0,0.0,1.0
quarkplusplus.csv,1.0,8.0,0.0,44.0,87.0,2.0,4.0,0.0,30.0,7.0,1.0,2.0,0.0,1.0,4.0,0.0,8.0,0.0
sigil.csv,1.0,2.0,0.0,8.0,55.0,0.0,5.0,0.0,26.0,8.0,13.0,7.0,1.0,0.0,0.0,0.0,23.0,0.0
xcsoar.csv,2.0,0.0,4.0,19.0,33.0,6.0,3.0,0.0,28.0,5.0,9.0,3.0,3.0,1.0,1.0,0.0,27.0,0.0
xuggle.csv,10.0,0.0,0.0,47.0,11.0,6.0,7.0,0.0,14.0,2.0,7.0,3.0,3.0,1.0,1.0,0.0,12.0,2.0
