,critterding.csv,firebird.csv,jcae.csv,nosleepsoftware.csv,hydrogen.csv,genecys.csv,monetdb.csv,riff-evolve.csv,mimosa.csv,alpine.csv,acdk.csv,quarkplayer.csv,zoolib.csv,virtuoso.csv,kftpgrabber.csv,xined.csv,openmsx.csv,fmri-dmt.csv,autowikibrowser.csv,libarchive.csv
acdk.csv,0.0,0.0,15.0,0.0,10.0,0.0,0.0,0.0,2.0,1.0,0.0,9.0,1.0,1.0,0.0,0.0,1.0,67.0,5.0,1.0
alpine.csv,2.0,0.0,87.0,0.0,24.0,0.0,7.0,1.0,3.0,0.0,10.0,11.0,1.0,26.0,0.0,2.0,3.0,5.0,0.0,0.0
autowikibrowser.csv,6.0,0.0,8.0,6.0,7.0,0.0,0.0,0.0,0.0,17.0,11.0,1.0,0.0,2.0,11.0,2.0,5.0,12.0,0.0,3.0
critterding.csv,0.0,1.0,34.0,1.0,19.0,0.0,0.0,0.0,0.0,42.0,6.0,1.0,3.0,21.0,9.0,6.0,1.0,21.0,1.0,0.0
firebird.csv,2.0,0.0,11.0,15.0,14.0,0.0,6.0,0.0,0.0,5.0,21.0,5.0,6.0,13.0,7.0,0.0,1.0,3.0,4.0,5.0
fmri-dmt.csv,74.0,0.0,1.0,62.0,115.0,70.0,2.0,0.0,1.0,152.0,3.0,168.0,1.0,181.0,91.0,52.0,1.0,0.0,0.0,0.0
genecys.csv,1.0,0.0,48.0,0.0,2.0,0.0,2.0,0.0,1.0,8.0,3.0,11.0,2.0,33.0,24.0,0.0,8.0,6.0,6.0,5.0
hydrogen.csv,3.0,5.0,5.0,4.0,0.0,1.0,1.0,0.0,12.0,15.0,18.0,168.0,9.0,12.0,3.0,4.0,0.0,3.0,8.0,2.0
jcae.csv,0.0,0.0,0.0,62.0,0.0,0.0,0.0,0.0,0.0,152.0,3.0,168.0,1.0,2.0,0.0,1.0,0.0,67.0,0.0,0.0
kftpgrabber.csv,2.0,2.0,11.0,0.0,31.0,0.0,0.0,0.0,1.0,5.0,0.0,20.0,30.0,19.0,0.0,0.0,1.0,2.0,9.0,6.0
libarchive.csv,0.0,2.0,41.0,7.0,0.0,0.0,5.0,0.0,1.0,10.0,5.0,14.0,4.0,5.0,3.0,8.0,3.0,3.0,3.0,0.0
mimosa.csv,0.0,0.0,15.0,62.0,5.0,2.0,5.0,4.0,0.0,27.0,62.0,9.0,3.0,33.0,10.0,0.0,0.0,2.0,6.0,6.0
monetdb.csv,2.0,0.0,9.0,1.0,12.0,0.0,0.0,0.0,6.0,7.0,0.0,5.0,5.0,13.0,7.0,8.0,1.0,11.0,15.0,4.0
nosleepsoftware.csv,0.0,2.0,2.0,0.0,6.0,2.0,2.0,1.0,2.0,14.0,0.0,168.0,8.0,7.0,0.0,4.0,0.0,0.0,4.0,5.0
openmsx.csv,1.0,0.0,25.0,1.0,14.0,0.0,3.0,0.0,1.0,7.0,1.0,8.0,15.0,23.0,14.0,0.0,0.0,4.0,11.0,5.0
quarkplayer.csv,1.0,3.0,87.0,1.0,7.0,0.0,2.0,183.0,0.0,25.0,1.0,0.0,16.0,17.0,91.0,52.0,0.0,67.0,19.0,7.0
riff-evolve.csv,1.0,0.0,11.0,5.0,34.0,0.0,8.0,0.0,0.0,2.0,32.0,5.0,3.0,32.0,13.0,0.0,1.0,9.0,1.0,2.0
virtuoso.csv,1.0,2.0,40.0,62.0,9.0,0.0,4.0,0.0,0.0,5.0,1.0,11.0,3.0,0.0,1.0,5.0,0.0,3.0,6.0,2.0
xined.csv,3.0,7.0,22.0,0.0,10.0,0.0,4.0,0.0,1.0,3.0,0.0,8.0,26.0,13.0,0.0,0.0,2.0,5.0,6.0,5.0
zoolib.csv,0.0,0.0,87.0,62.0,12.0,1.0,0.0,0.0,79.0,152.0,3.0,4.0,0.0,0.0,91.0,52.0,1.0,67.0,0.0,116.0
