,kdenlive.csv,jatlas.csv,m-m-m.csv,x-ray-mule.csv,jrefactory.csv,algebsql.csv,emisview.csv,opennms.csv,rohxel.csv,cuberok.csv,jgossipforum.csv,octet.csv,power-architect.csv,jchassis.csv,jas.csv,poormans.csv,opendvr.csv,synecdoche.csv,javaprofiler.csv,thedata.csv
algebsql.csv,0.81,0.9,0.94,0.95,0.84,0.74,0.38,0.45,0.75,0.6,0.98,0.0,0.41,0.9,0.92,0.54,0.61,0.9,0.74,0.94
cuberok.csv,0.46,0.57,0.68,0.91,0.6,0.5,0.55,0.7,0.52,0.58,0.83,0.53,0.57,0.91,0.49,0.53,0.45,0.81,0.67,0.39
emisview.csv,0.0,0.71,0.83,0.0,0.92,0.61,0.52,0.57,0.5,0.0,0.95,0.8,0.62,0.0,0.89,0.56,0.0,0.0,0.86,0.83
jas.csv,0.44,0.58,0.76,0.5,0.9,0.47,0.77,0.63,0.34,0.52,0.45,0.92,0.86,0.78,0.85,0.58,0.45,0.39,0.71,0.75
jatlas.csv,0.94,0.64,0.47,0.83,0.57,0.52,0.38,0.44,0.75,0.73,0.95,0.52,0.41,0.67,0.45,0.52,0.5,0.89,0.88,0.48
javaprofiler.csv,0.41,0.51,0.67,0.46,0.48,0.48,0.51,0.49,0.36,0.42,0.62,0.46,0.55,0.55,0.43,0.49,0.44,0.4,0.54,0.43
jchassis.csv,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.88,0.0,0.0,0.0,0.0,0.0,0.0
jgossipforum.csv,0.46,0.89,0.42,0.47,0.7,0.89,0.65,0.89,0.55,0.45,0.95,0.8,0.6,0.43,0.75,0.77,0.5,0.37,0.79,0.9
jrefactory.csv,0.48,0.61,0.64,0.33,0.53,0.47,0.75,0.86,0.44,0.41,0.71,0.45,0.61,0.59,0.48,0.66,0.57,0.41,0.43,0.38
kdenlive.csv,0.38,0.48,0.49,0.41,0.39,0.52,0.33,0.41,0.53,0.4,0.41,0.45,0.35,0.46,0.39,0.38,0.48,0.37,0.46,0.54
m-m-m.csv,0.38,0.44,0.7,0.58,0.41,0.42,0.62,0.57,0.44,0.4,0.72,0.46,0.47,0.63,0.48,0.57,0.51,0.44,0.43,0.36
octet.csv,0.72,0.56,0.5,0.86,0.71,0.52,0.31,0.37,0.55,0.45,0.41,0.71,0.35,0.53,0.46,0.4,0.83,0.47,0.68,0.57
opendvr.csv,0.66,0.48,0.39,0.61,0.47,0.61,0.29,0.39,0.6,0.78,0.5,0.8,0.33,0.67,0.5,0.4,0.69,0.54,0.79,0.62
opennms.csv,0.9,0.56,0.75,0.67,0.8,0.75,0.68,0.56,0.42,0.88,0.65,0.75,0.82,0.0,0.92,0.95,0.53,0.5,0.75,0.75
poormans.csv,0.96,0.89,0.46,0.75,0.68,0.53,0.31,0.45,0.0,0.93,0.95,0.67,0.46,0.0,0.5,0.43,0.86,0.91,0.8,0.62
power-architect.csv,0.42,0.41,0.54,0.45,0.41,0.49,0.5,0.43,0.38,0.38,0.48,0.52,0.48,0.58,0.4,0.49,0.44,0.38,0.43,0.44
rohxel.csv,0.4,0.88,0.0,0.92,0.79,0.64,0.55,0.81,0.45,0.64,0.0,0.88,0.88,0.0,0.5,0.71,0.57,0.47,0.92,0.89
synecdoche.csv,0.75,0.56,0.55,0.41,0.39,0.65,0.37,0.4,0.58,0.38,0.55,0.6,0.37,0.52,0.57,0.48,0.68,0.59,0.66,0.35
thedata.csv,0.37,0.61,0.6,0.37,0.58,0.5,0.45,0.45,0.5,0.43,0.56,0.51,0.35,0.64,0.7,0.5,0.46,0.35,0.51,0.89
x-ray-mule.csv,0.86,0.79,0.95,0.71,0.87,0.92,0.83,0.78,0.67,0.75,0.6,0.7,0.92,0.96,0.73,0.93,0.8,0.91,0.76,0.5
