,campsoft.csv,gtad.csv,rhex.csv,owlib.csv,ktc.csv,jedit.csv,net-snmp.csv,encog-java.csv,umber.csv,jahshakafx.csv,jahshaka.csv,selenium.csv,paintown.csv,h2database.csv,x4x.csv,elmo.csv,jmoney.csv,google-collections.csv,baadengine.csv,raven-monitoring.csv,smbopensoft.csv,xharbour.csv,flylinkdc.csv,reactos-mirror.csv,qpe.csv,xbrlapi.csv,prelude.csv,neoengine.csv,atunes.csv,avifile.csv,lamp.csv,logicmail.csv,wgs-assembler.csv,plearn.csv,werx.csv,plog4u.csv,openwbem.csv,qgo.csv,jaql.csv,kmatplot.csv,pclasses.csv,agilitybook.csv,triplea.csv,raygina.csv,wpdev.csv,owfs.csv,olap-navigator.csv,pokeglobal.csv,nova.csv,sauerbraten.csv,graphmak.csv,jgameai.csv,gpsmid.csv,empyrean.csv,awemud.csv,crisscross.csv,re2c.csv,tzod.csv,octave.csv,adaptagrams.csv,open-media-library.csv,vdsf.csv,alit.csv,orc.csv,lazarus-ccr.csv,n2cms.csv,forester-atv.csv,mob-sen-plat.csv,nh3d.csv,amanda.csv,rectracker.csv,dynalloy.csv,mpqc.csv,thout.csv,benojt.csv,sabbu.csv,unladen-swallow.csv,powerfolder-.csv,barracudamvc.csv,nutz.csv,apolloplayer.csv,vxl.csv,fbmanager.csv,olsrd.csv,jajuk.csv,sqlpower-library.csv,heekscad.csv,zorannt.csv,emftriple.csv,gamestone.csv,jicarilla.csv,sevenupdate.csv,nuttx.csv,psrchive.csv,jvcl.csv,kdenlive.csv,hatari.csv,maidsafe-dht.csv,opde.csv,brlcad.csv,opentibia.csv,plee-the-bear.csv,xcsoar.csv,vapor.csv,reaper-ecad.csv,jmri.csv,igarden.csv,mb-unit.csv,kaffeine.csv,ossim.csv,jlinalg.csv,megasquirtavr.csv,psycle.csv,beast-mcmc.csv,ikvm.csv,bscwweasel.csv,zact.csv,zscreen.csv,sarasvati.csv,flylegacy.csv,nullc.csv,dvt.csv,retromenu.csv,jatlas.csv,liferea.csv,array4j.csv,go.csv,zealos.csv,ns-3.csv,nug.csv,critterding.csv,gotjava.csv,optalgtoolkit.csv,kwave.csv,superwaba.csv,ltp.csv,pdfedit.csv,blogentis.csv,mclient-mume.csv,rproxy.csv,firebird.csv,inkscape.csv,wxcrp.csv,m-m-m.csv,bacula.csv,extprosys.csv,lsb.csv,qwired-suite.csv,fritzing.csv,robocode.csv,capcode.csv,openefm.csv,etics.csv,novembre.csv,leechcraft.csv,lmms.csv,codeblocks.csv,ontomorphtab.csv,x-ray-mule.csv,guineu.csv
barracudamvc.csv,0.27,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.83,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.82,1.0,1.0,1.0,1.0,1.0,0.94,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.96,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.01,1.0,1.0,1.0,1.0,1.03,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.02,1.0,0.89,1.0,1.0,1.0,1.0,0.88,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.55,1.0,1.0,1.0,1.0,1.0,0.66,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.95,1.0,1.0,0.95,1.0,1.0,1.0,1.0,0.73,1.0,1.0,1.0,1.0,1.0,1.0,0.79,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8,1.0,1.0,0.98,1.0,1.0,1.0,1.0,1.0,1.0,1.0
beast-mcmc.csv,1.0,0.97,0.95,0.64,1.0,0.97,0.78,0.95,0.89,0.46,1.0,1.0,0.95,1.0,1.0,0.93,1.0,1.0,0.7,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,0.55,0.66,0.91,0.99,1.0,0.92,0.57,1.0,1.0,0.91,1.0,0.99,1.0,1.0,0.65,0.91,1.0,0.21,0.96,1.0,0.86,1.0,0.96,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.96,0.5,1.0,0.96,0.66,,1.0,0.69,0.93,0.9,1.0,1.0,0.55,1.0,1.0,1.0,1.0,1.0,0.89,1.0,1.0,1.0,1.0,1.0,0.62,0.97,0.54,0.43,1.0,0.98,1.0,0.69,0.85,1.0,1.0,1.0,0.89,1.0,0.75,0.87,0.87,0.98,1.0,0.68,0.45,0.51,0.55,1.0,1.0,0.68,0.93,0.91,1.0,1.0,1.0,1.0,,0.48,0.99,1.0,0.82,0.98,1.0,0.91,0.7,1.0,1.0,0.98,1.0,0.86,1.0,0.6,0.77,1.0,0.62,1.0,0.95,0.65,1.0,0.82,1.0,1.0,1.0,1.0,0.61,0.73,1.0,0.7,1.0,0.99,1.0,0.61,1.0,0.99,1.0,1.0,1.0,1.0,0.52,0.83,1.0,1.0,1.0
benojt.csv,1.0,1.0,1.0,1.0,0.92,0.93,1.0,0.99,0.93,1.0,1.0,0.98,1.0,0.9,1.0,1.0,1.0,1.0,1.0,0.96,1.0,0.95,1.0,1.0,1.0,1.0,1.0,1.0,0.87,1.0,1.0,1.0,1.0,1.0,1.0,0.96,1.0,1.0,0.99,1.0,1.0,1.0,0.95,1.0,1.0,1.0,1.0,0.86,1.0,1.0,0.98,0.95,1.0,1.0,1.0,1.0,0.98,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,0.97,0.93,1.0,1.0,1.0,1.0,0.96,1.0,0.98,,1.0,1.0,1.0,1.0,0.93,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.84,1.0,1.01,1.0,1.0,1.0,0.9,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.81,1.0,0.95,1.0,1.0,1.0,1.0,1.0,0.98,1.0,0.96,0.92,1.0,0.97,1.0,1.0,1.0,1.0,0.97,1.0,0.97,1.0,1.0,1.0,1.0,1.0,0.94,1.0,1.0,0.96,1.0,1.0,0.99,1.0,1.0,0.88,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.96,1.0,0.9,1.0,1.0,1.0,1.0,1.0,0.95,1.0,1.0
blogentis.csv,0.11,1.0,0.96,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.88,0.88,1.0,1.0,0.96,0.99,0.97,1.0,1.0,0.91,0.98,1.0,1.0,1.0,1.0,0.73,0.94,1.0,1.0,1.0,0.86,0.8,1.0,1.0,0.93,0.34,1.0,1.0,1.0,1.0,1.01,1.0,1.0,1.0,1.0,1.0,0.9,1.0,1.0,1.0,0.76,0.92,1.0,0.88,0.86,0.89,1.0,1.0,1.0,0.92,0.98,1.0,0.07,0.57,1.0,0.87,1.0,0.96,1.0,1.0,1.0,0.96,1.0,0.75,0.78,1.0,1.0,0.91,0.76,0.88,0.93,1.0,1.01,1.0,1.0,1.0,1.0,0.9,0.98,1.0,1.0,0.8,1.0,1.0,1.0,1.0,1.0,1.0,0.74,1.0,1.0,1.0,1.0,1.0,0.95,1.0,1.0,1.0,1.03,1.0,0.96,0.95,1.0,1.0,1.0,0.96,0.95,1.0,0.89,1.0,0.93,1.0,0.93,1.01,1.0,0.94,1.0,1.0,1.0,1.0,0.76,1.0,1.0,0.88,1.0,1.0,1.0,,0.97,0.34,1.0,1.0,1.0,0.96,1.0,0.91,1.0,0.9,1.0,0.63,0.96,0.73,1.0,0.88,1.0,1.0,1.0,1.0,1.0,0.72
brlcad.csv,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
bscwweasel.csv,1.09,1.0,0.92,1.0,1.0,1.0,1.0,0.98,1.0,1.0,0.64,0.95,0.99,1.0,0.78,1.09,0.76,1.0,1.0,0.95,0.99,1.0,1.0,1.0,1.0,0.62,1.0,1.0,1.0,1.0,1.0,0.48,1.0,1.0,1.01,1.01,1.0,1.0,0.99,0.97,0.83,1.0,1.0,0.7,1.0,1.03,0.62,0.98,1.0,1.0,0.69,0.88,0.92,1.0,0.91,0.9,1.0,1.0,1.0,0.82,1.0,1.0,0.1,0.42,1.0,0.86,1.0,0.87,1.0,1.0,0.96,0.98,1.0,0.62,0.92,1.0,1.0,0.75,0.97,0.97,0.79,1.0,0.9,1.0,1.0,0.89,1.0,0.89,0.82,1.0,0.98,1.0,0.99,1.0,1.0,1.0,1.0,1.0,0.81,1.0,1.0,1.0,1.0,1.0,0.93,1.0,1.0,1.0,1.07,1.0,0.41,0.7,1.0,1.0,1.0,,1.0,0.93,0.91,1.0,1.0,1.0,0.48,0.48,0.94,0.76,1.0,1.0,1.0,1.0,0.73,1.0,1.01,0.75,1.0,1.0,1.0,0.5,0.86,0.94,1.0,1.0,1.0,1.02,1.0,0.74,1.0,0.7,1.0,0.58,0.57,0.64,0.37,0.67,0.91,1.0,1.0,0.49,1.0,0.82
capcode.csv,0.38,1.01,0.97,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.98,0.74,0.94,1.0,0.77,0.95,0.86,0.88,1.0,0.85,0.98,1.0,1.0,1.0,1.0,0.95,1.01,1.0,1.0,1.0,0.71,0.52,1.0,1.0,1.01,0.65,1.0,0.82,0.95,0.93,0.95,1.0,1.0,0.82,1.0,0.81,0.61,0.93,0.59,0.97,0.78,0.91,0.87,0.93,0.73,0.95,1.0,0.87,1.0,0.82,0.96,1.0,0.2,0.81,1.0,0.71,1.0,0.94,1.0,1.0,1.0,0.89,1.0,0.75,0.68,1.0,1.0,0.9,0.86,0.59,0.84,1.0,0.83,0.93,1.0,0.86,0.95,0.91,0.94,1.06,0.95,1.0,0.68,1.0,1.0,0.89,0.81,0.95,0.61,1.0,0.87,1.0,1.0,1.0,0.9,1.0,1.0,1.0,1.17,1.0,0.99,0.89,1.0,1.0,1.0,0.62,0.88,0.55,0.56,1.0,0.7,1.0,0.78,0.79,0.99,0.84,1.0,0.96,1.0,1.0,0.69,1.0,0.88,0.75,1.0,1.0,1.0,0.81,0.99,0.91,1.0,1.0,0.91,0.73,1.0,0.71,1.0,0.97,0.79,0.75,,0.95,0.97,0.87,0.84,1.0,0.96,0.86,1.0,0.85
codeblocks.csv,1.0,1.0,0.94,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.96,1.0,0.96,1.0,1.0,0.69,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.38,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.99,0.83,1.0,1.0,1.0,1.0,0.83,1.0,0.97,0.84,1.0,0.98,0.98,1.0,1.0,1.0,0.88,1.0,0.98,1.0,1.0,1.0,1.0,0.68,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.93,1.0,1.0,1.0,1.0,0.95,1.0,0.81,0.66,1.0,1.0,0.98,1.0,1.0,1.0,1.0,1.0,0.89,0.99,1.0,0.97,0.97,0.99,0.92,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.97,1.0,0.91,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.95,1.0,0.98,0.99,0.99,1.0,0.91,1.0,1.0,0.95,1.0,1.0,1.0,1.0,1.0,0.81,1.0,1.0,1.0,1.0,0.96,1.0,0.99,0.96,1.0,0.96,1.0,1.0,0.98,0.97,0.76,0.97,,1.0,1.0,1.0
crisscross.csv,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.79,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.94,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8,1.0,1.0,0.92,1.0,1.0,1.0,1.0,1.0,1.0,0.77,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.94,1.03,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7,0.9,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.81,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.84,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.91,1.0,1.0,1.0,0.71,1.0,1.0,1.0,0.88,1.0,1.0,0.69,1.0,1.0,0.57,1.0,1.0
critterding.csv,0.47,0.71,0.94,1.0,1.0,1.0,1.0,0.67,1.0,1.0,0.84,0.65,0.96,1.0,1.01,1.01,0.61,0.84,1.0,0.57,0.98,1.0,1.0,1.0,1.0,0.73,1.0,1.0,0.95,1.0,0.87,0.37,1.0,0.98,1.01,0.35,1.0,0.73,0.73,0.85,0.86,1.0,0.84,0.84,0.99,0.65,0.56,0.88,0.92,1.0,0.69,0.65,0.69,0.87,0.81,0.76,1.0,0.68,1.0,0.92,0.88,1.0,0.01,0.43,1.0,0.84,0.92,1.0,1.0,1.0,0.71,0.93,1.0,0.63,0.73,0.72,1.0,0.51,0.8,0.9,0.65,1.0,0.88,1.0,0.98,0.76,0.91,0.74,1.01,0.75,0.99,0.84,0.92,1.0,1.0,0.93,1.0,0.86,0.76,1.0,0.95,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.61,1.0,0.65,0.99,1.0,1.0,1.0,0.52,1.01,0.66,0.55,1.0,0.86,1.0,0.61,0.77,0.93,0.91,1.0,0.96,1.0,1.0,,1.0,0.78,0.71,0.96,1.0,1.0,0.61,0.97,1.22,1.0,1.0,1.0,0.81,1.0,0.84,1.0,0.94,0.88,0.58,0.63,0.52,1.0,0.93,0.84,1.0,1.0,0.79,1.0,0.77
dvt.csv,0.99,0.83,0.96,0.61,1.0,0.98,0.75,0.81,1.01,0.99,1.0,0.8,0.98,1.0,1.0,1.0,0.89,0.71,0.72,0.89,0.54,1.0,1.0,1.0,0.92,1.0,1.0,0.71,0.91,0.87,1.0,0.9,0.97,0.79,1.0,1.0,1.0,0.83,0.73,0.98,1.0,1.0,0.86,1.0,0.78,0.98,1.0,0.82,1.0,0.92,0.98,0.98,0.97,1.0,1.0,1.0,1.0,0.98,0.57,0.96,0.92,0.76,0.3,1.01,1.0,0.94,0.76,1.0,1.0,1.0,0.5,0.96,1.0,0.99,1.0,0.94,1.0,0.95,1.0,0.99,0.91,0.98,0.97,0.9,0.73,0.94,0.94,0.99,0.78,0.9,0.95,1.0,0.95,0.84,1.0,0.78,1.0,0.96,1.0,1.0,0.83,1.01,0.89,0.89,1.0,1.0,0.94,0.99,1.0,1.0,1.0,1.0,1.0,0.94,0.84,0.87,1.0,0.96,0.95,1.0,1.0,,0.98,0.95,1.0,0.98,0.97,1.0,0.7,0.86,1.0,0.58,1.0,1.0,0.94,1.0,0.98,0.86,1.0,1.0,1.0,0.91,0.82,1.0,1.0,1.0,0.99,1.0,0.61,0.96,0.97,0.93,1.0,1.0,1.0,0.92,0.85,0.95,1.0,0.98
dynalloy.csv,0.97,1.04,0.81,1.0,1.0,1.0,1.0,0.91,1.0,1.0,1.0,0.77,0.79,1.0,0.92,0.96,0.97,0.88,1.0,0.64,0.66,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.91,0.97,1.0,1.0,1.0,1.0,1.0,1.0,0.77,0.88,1.0,1.0,0.94,1.0,1.0,1.0,0.96,0.8,1.0,1.0,0.98,1.0,0.63,1.0,0.97,1.0,1.0,0.89,1.0,1.0,0.86,1.0,0.31,1.0,1.0,0.66,1.0,0.95,1.0,1.0,0.86,,1.0,0.99,1.01,0.81,1.0,0.65,1.0,0.56,1.0,1.0,1.0,0.95,1.0,0.83,0.9,0.99,0.53,0.99,0.95,1.0,0.97,1.0,1.0,0.82,0.84,0.86,1.0,1.0,1.02,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.01,1.0,1.0,1.0,1.0,1.0,1.0,0.84,0.77,0.51,0.9,1.0,0.56,1.0,0.88,0.97,0.98,1.0,1.0,1.0,1.0,1.0,0.87,1.0,1.0,0.73,1.0,1.0,1.0,0.94,1.0,1.0,1.0,1.0,1.0,1.0,0.98,1.0,1.01,1.0,0.96,0.9,0.86,0.99,1.0,1.0,0.96,1.0,1.0,1.0,1.0,0.95
elmo.csv,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.91,0.95,0.97,1.0,0.98,,1.0,0.99,1.0,0.89,1.0,1.0,1.0,1.0,1.0,0.93,0.94,1.0,1.0,1.0,0.93,1.02,1.0,1.0,0.98,1.0,1.0,0.97,1.0,1.0,1.0,1.0,0.97,0.9,1.0,1.0,0.92,1.0,0.67,1.0,0.93,0.68,1.0,0.93,0.99,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.87,1.0,1.0,1.0,1.0,0.94,1.0,1.0,1.0,1.0,1.0,0.93,0.9,1.0,1.0,1.0,0.99,0.99,1.0,1.0,1.0,1.0,1.0,0.91,1.0,0.96,1.0,1.0,1.0,0.98,0.98,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.98,1.0,1.0,1.0,0.96,1.0,1.0,1.0,0.98,1.0,0.9,0.87,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.94,1.0,1.01,1.01,1.0,0.75,1.0,0.67,1.0,1.0,0.98,1.0,1.0,1.0,1.0,1.0,1.0,0.96,0.91,1.0,1.0,1.0,1.0,0.9,1.0,1.0,1.0,0.86,1.0,0.91,1.0,0.82,1.0,0.94,0.93,1.0,0.99,0.78,1.0,0.96
emftriple.csv,1.26,1.03,0.74,1.0,1.0,1.0,1.0,0.82,0.96,1.0,0.88,0.67,0.86,1.0,0.85,0.63,0.72,0.9,0.99,0.62,0.82,1.0,1.0,1.0,1.0,0.7,1.0,1.0,1.0,1.0,0.93,0.86,1.0,1.0,1.0,0.66,1.0,0.9,0.94,0.87,0.93,1.0,0.88,0.93,0.96,0.81,0.74,0.93,1.0,1.0,0.66,0.86,0.76,0.95,0.84,0.76,1.0,0.99,1.0,0.99,0.93,1.0,0.06,0.92,1.0,0.87,1.0,0.91,1.0,1.0,0.93,0.74,1.0,0.97,0.73,0.86,1.0,0.68,0.63,0.77,0.95,1.0,0.77,0.89,1.0,0.87,1.01,0.91,,0.68,0.93,0.56,0.82,0.86,1.0,0.92,0.8,0.77,0.64,1.0,1.03,1.0,1.0,1.0,0.94,1.0,1.0,1.0,0.88,1.0,0.86,0.96,1.0,1.0,1.0,0.66,0.76,0.75,0.86,1.0,0.72,1.0,0.78,0.76,0.92,0.95,1.0,1.0,1.0,1.0,0.71,1.0,1.01,0.89,1.0,1.0,1.0,0.7,1.0,0.97,1.0,1.0,1.0,1.01,0.97,0.95,1.0,0.98,1.0,0.88,0.86,1.0,0.9,0.82,1.0,1.0,0.97,0.95,1.0,0.9
empyrean.csv,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.91,1.0,1.0,1.0,0.6,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.59,1.0,1.0,1.0,1.0,1.0,0.92,1.0,1.0,0.98,1.0,1.0,0.76,1.0,1.0,1.0,1.0,0.74,1.0,,1.0,0.98,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.98,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.78,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.45,0.62,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.87,1.0,0.81,1.0,1.0,1.0,1.0,1.0,1.0,0.98,1.0,1.0,1.0,1.0,1.0,0.78,1.0,1.0,1.0,1.0,0.7,1.0,1.0,1.0,0.84,1.0,1.0,1.0,0.64,1.0,0.88,0.9,1.0,1.0,0.96,1.0,1.0
encog-java.csv,0.69,1.0,0.62,1.0,1.0,1.0,1.0,,1.0,1.0,0.49,0.79,0.99,1.0,0.7,0.81,0.62,1.0,1.0,0.85,0.69,1.0,1.0,1.0,1.0,0.66,0.51,1.0,1.0,1.0,0.62,0.47,1.0,1.0,1.2,0.34,1.0,1.0,0.96,0.77,0.62,1.0,1.0,0.86,1.0,0.75,0.7,0.98,0.65,1.0,0.61,0.84,0.78,0.6,0.62,0.54,1.0,0.96,1.0,0.56,1.0,1.0,0.73,0.45,1.0,0.9,1.0,0.47,1.0,1.0,0.68,0.84,1.0,0.48,0.32,0.88,1.0,0.6,0.64,0.61,0.58,1.0,0.55,1.0,1.0,0.74,0.99,0.51,1.02,1.0,0.87,1.07,0.96,1.0,1.0,1.0,1.0,1.0,0.59,1.0,0.98,1.0,1.0,1.0,0.51,1.0,1.0,1.0,0.63,1.0,0.35,0.53,1.0,1.0,1.0,0.86,0.75,0.94,0.51,1.0,0.75,1.0,0.58,0.55,1.0,0.67,1.0,0.41,1.0,1.0,0.66,1.0,0.72,0.82,1.0,1.0,1.0,0.67,0.42,1.18,1.0,1.0,1.0,0.79,1.0,0.87,1.0,0.62,1.0,0.56,0.7,0.49,0.37,0.74,0.62,1.0,1.0,0.52,1.0,0.58
etics.csv,0.48,0.65,0.76,0.82,1.0,1.0,1.0,0.8,1.16,0.75,0.65,0.67,0.69,1.0,0.63,1.0,0.6,0.67,0.98,0.6,0.71,1.0,1.0,1.0,0.77,0.65,1.0,0.57,0.89,1.0,0.82,0.74,0.96,0.68,1.02,0.4,0.93,0.83,0.53,0.46,0.67,0.76,0.76,0.92,0.56,1.0,0.56,0.71,1.0,1.0,0.75,0.96,0.52,0.83,0.73,0.77,1.0,0.79,0.81,0.97,0.75,0.99,0.46,0.54,0.96,0.7,0.95,0.76,0.99,0.92,0.71,0.82,1.0,0.49,0.32,0.54,1.0,0.84,0.76,0.73,1.0,0.95,0.58,0.97,0.87,0.7,0.48,0.83,0.59,0.55,0.9,0.87,0.71,0.7,1.0,0.47,1.0,0.65,0.82,1.0,0.53,0.78,0.92,0.82,0.57,1.0,0.69,0.81,0.76,0.99,0.75,0.95,1.0,0.85,1.0,0.57,0.72,0.72,0.53,0.96,0.66,1.0,0.4,0.48,1.0,0.91,0.81,1.0,0.62,1.0,0.66,1.24,0.69,0.95,0.68,0.99,0.91,0.62,0.87,1.0,1.0,1.0,0.5,0.88,0.68,0.87,0.46,1.0,0.67,0.69,0.63,0.75,,0.94,0.65,0.86,0.54,0.84,1.0,0.87
extprosys.csv,1.18,1.0,0.76,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.75,1.0,1.0,1.0,0.62,0.64,0.42,1.0,1.0,0.94,1.0,1.0,1.0,1.0,1.0,0.75,1.0,1.0,1.0,1.0,0.93,0.55,1.0,1.0,1.01,1.05,1.0,1.0,1.0,1.0,0.95,1.0,1.0,1.0,1.0,0.61,0.95,1.0,1.0,1.0,0.6,0.69,1.0,0.97,0.72,0.97,1.0,1.0,1.0,0.61,1.0,1.0,0.68,0.75,1.0,1.0,1.0,0.8,1.0,1.0,1.0,1.0,1.0,0.76,0.62,1.0,1.0,1.0,0.86,1.0,0.53,1.0,0.66,1.0,1.0,0.98,1.0,0.52,1.01,1.0,0.73,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.69,1.0,1.0,1.0,1.0,1.0,0.93,1.0,1.0,1.0,0.73,1.0,0.31,0.57,1.0,1.0,1.0,0.95,1.0,1.0,0.91,1.0,1.0,1.0,0.65,0.85,0.92,0.53,1.0,1.0,1.0,1.0,0.68,1.0,1.0,0.82,1.0,1.0,1.0,0.62,0.93,1.0,1.0,1.0,1.0,1.03,1.0,,1.0,0.98,1.0,0.61,0.93,0.84,0.53,0.9,1.0,1.0,1.0,0.91,1.0,0.77
fbmanager.csv,1.02,1.0,1.0,0.99,1.0,1.0,1.0,0.91,1.0,1.0,0.66,0.9,0.99,1.0,0.81,1.0,0.4,0.8,1.0,0.91,1.0,1.0,1.0,1.0,1.0,0.78,0.62,1.0,1.0,1.0,1.0,0.41,1.0,1.0,1.01,0.21,1.0,0.84,0.97,0.86,0.56,1.0,0.94,0.82,1.0,0.71,0.68,0.79,0.86,1.0,0.8,0.82,0.94,0.65,0.86,0.76,1.0,0.89,0.95,0.46,1.0,1.0,0.83,0.35,1.0,0.96,1.0,0.91,1.0,1.0,0.88,1.0,1.0,0.87,0.89,0.94,1.0,0.81,0.84,1.0,0.8,1.0,,0.81,1.0,0.7,0.97,0.88,1.0,0.75,0.81,0.59,0.98,1.0,1.0,1.0,1.0,0.86,0.92,1.0,1.0,1.0,1.0,1.0,0.75,1.0,1.0,1.0,0.82,1.0,0.91,0.93,1.0,1.0,1.0,0.91,1.0,0.93,1.0,1.0,0.92,1.0,0.59,0.28,0.69,0.9,1.0,0.59,1.0,1.0,0.94,1.0,0.76,0.92,1.0,1.0,1.0,0.77,0.93,1.18,1.0,1.0,1.0,0.68,1.0,0.93,1.0,0.9,0.96,0.85,0.6,0.87,0.42,0.88,0.83,1.0,1.0,0.78,1.0,0.75
