,sauerbraten.csv,brlcad.csv,delphilhlplib.csv,fltk.csv,exordium.csv,gzigzag.csv,mptvseries.csv,toped.csv,ogre.csv,autat.csv,mimosa.csv,irrlicht.csv,qse.csv,truevision.csv,zoolib.csv,openfrag.csv,auber.csv,google-web-toolkit.csv,qdvdauthor.csv
auber.csv,3.0,0.0,4.0,3.0,4.0,11.0,2.0,0.0,0.0,3.0,0.0,0.0,12.0,0.0,8.0,2.0,0.0,2.0,1.0
autat.csv,2.0,4.0,1.0,0.0,0.0,4.0,0.0,1.0,0.0,0.0,13.0,1.0,4.0,1.0,360.0,0.0,1.0,2.0,0.0
brlcad.csv,6.0,0.0,1.0,3.0,12.0,1.0,6.0,0.0,0.0,5.0,1.0,0.0,7.0,1.0,15.0,3.0,1.0,4.0,0.0
delphilhlplib.csv,1.0,6.0,0.0,4.0,7.0,3.0,3.0,0.0,0.0,6.0,0.0,0.0,7.0,12.0,5.0,0.0,1.0,1.0,1.0
exordium.csv,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,5.0,7.0,1.0,1.0,1.0,3.0,58.0
fltk.csv,3.0,0.0,2.0,0.0,11.0,15.0,9.0,0.0,0.0,3.0,0.0,0.0,6.0,6.0,2.0,0.0,0.0,0.0,0.0
google-web-toolkit.csv,3.0,1.0,0.0,2.0,4.0,0.0,2.0,1.0,0.0,10.0,0.0,1.0,2.0,0.0,19.0,0.0,0.0,0.0,0.0
gzigzag.csv,2.0,4.0,0.0,1.0,74.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,2.0,4.0,0.0,0.0,0.0
irrlicht.csv,5.0,3.0,0.0,3.0,11.0,5.0,12.0,1.0,0.0,2.0,1.0,0.0,7.0,1.0,15.0,3.0,8.0,2.0,0.0
mimosa.csv,2.0,4.0,0.0,0.0,18.0,11.0,8.0,0.0,0.0,20.0,0.0,3.0,7.0,1.0,9.0,1.0,1.0,0.0,0.0
mptvseries.csv,2.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,7.0,2.0,0.0,1.0,1.0,7.0,1.0,0.0,0.0,4.0
ogre.csv,6.0,4.0,1.0,3.0,14.0,1.0,6.0,0.0,0.0,6.0,1.0,0.0,7.0,1.0,15.0,3.0,1.0,4.0,0.0
openfrag.csv,3.0,2.0,0.0,2.0,11.0,13.0,2.0,0.0,0.0,8.0,0.0,0.0,11.0,18.0,5.0,0.0,0.0,1.0,1.0
qdvdauthor.csv,2.0,3.0,1.0,2.0,8.0,3.0,7.0,0.0,0.0,11.0,6.0,1.0,1.0,6.0,4.0,2.0,0.0,5.0,0.0
qse.csv,3.0,0.0,0.0,2.0,4.0,4.0,0.0,0.0,0.0,2.0,6.0,0.0,0.0,0.0,5.0,0.0,1.0,0.0,0.0
sauerbraten.csv,0.0,0.0,1.0,1.0,5.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,3.0,3.0,0.0,1.0,0.0,1.0
toped.csv,4.0,0.0,3.0,6.0,11.0,6.0,2.0,0.0,0.0,15.0,0.0,0.0,1.0,7.0,4.0,0.0,0.0,4.0,2.0
truevision.csv,3.0,1.0,1.0,2.0,7.0,1.0,1.0,0.0,0.0,6.0,1.0,0.0,3.0,0.0,4.0,1.0,0.0,4.0,0.0
zoolib.csv,1.0,4.0,0.0,1.0,1.0,3.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
