,heekscad.csv,xcsoar.csv,ikvm.csv,jcae.csv,xuggle.csv,gbif-providertoolkit.csv,qcad2.csv,levent.csv,jaxen.csv,nicepress.csv,customwars.csv,archive-crawler.csv,quarkplusplus.csv,all-plasm.csv,sigil.csv,pnotepad.csv,qedo.csv,gss.csv
all-plasm.csv,0.46,0.39,0.37,0.3,0.48,0.46,0.56,0.52,0.51,0.58,0.38,0.35,0.59,0.62,0.5,0.4,0.46,0.35
archive-crawler.csv,0.88,0.0,0.5,0.92,0.0,0.39,0.49,0.46,0.41,0.45,0.35,0.71,0.5,0.31,0.44,0.92,0.88,0.33
customwars.csv,0.0,0.0,0.0,0.0,0.0,0.0,0.61,0.96,0.66,0.96,0.89,0.0,0.51,0.33,0.49,0.0,0.0,0.5
gbif-providertoolkit.csv,0.6,0.0,0.67,0.0,0.0,0.9,0.71,0.0,0.85,0.55,0.57,0.75,0.71,0.75,0.62,0.75,0.0,0.56
gss.csv,0.8,0.0,0.0,0.34,0.0,0.33,0.46,0.39,0.4,0.42,0.33,0.75,0.5,0.31,0.44,0.0,0.0,0.38
heekscad.csv,0.35,0.67,0.0,0.3,0.0,0.34,0.46,0.39,0.4,0.42,0.33,0.39,0.5,0.31,0.43,0.83,0.38,0.36
ikvm.csv,0.51,0.39,0.59,0.39,0.54,0.38,0.55,0.52,0.53,0.49,0.42,0.45,0.68,0.39,0.61,0.53,0.64,0.38
jaxen.csv,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,0.0,0.33,0.59,0.5,0.0,0.0,0.0
jcae.csv,0.8,0.0,0.0,0.83,0.0,0.36,0.46,0.54,0.38,0.44,0.33,0.0,0.53,0.29,0.44,0.0,0.0,0.46
levent.csv,0.44,0.38,0.42,0.46,0.48,0.61,0.46,0.45,0.79,0.52,0.43,0.37,0.5,0.57,0.55,0.4,0.56,0.34
nicepress.csv,0.0,0.0,0.0,0.5,0.0,0.45,0.52,0.46,0.58,0.5,0.49,0.5,0.54,0.33,0.47,0.0,0.0,0.75
pnotepad.csv,0.46,0.33,0.34,0.3,0.59,0.36,0.46,0.46,0.4,0.42,0.33,0.34,0.5,0.31,0.44,0.4,0.37,0.32
qcad2.csv,0.67,0.0,0.0,0.88,0.0,0.5,0.58,0.6,0.78,0.92,0.76,0.5,0.47,0.37,0.48,0.0,0.82,0.83
qedo.csv,0.94,0.83,0.5,0.94,0.98,0.92,0.93,0.96,0.67,0.96,0.86,0.92,0.92,0.67,0.97,0.75,0.92,0.8
quarkplusplus.csv,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.83,0.0,0.5,0.0,0.71,0.89,0.69,0.0,0.0,0.0
sigil.csv,0.75,0.0,0.0,0.89,0.0,0.65,0.47,0.57,0.52,0.41,0.37,0.0,0.55,0.44,0.44,0.0,0.67,0.67
xcsoar.csv,0.43,0.37,0.36,0.29,0.76,0.36,0.46,0.46,0.4,0.42,0.33,0.33,0.5,0.31,0.44,0.41,0.31,0.32
xuggle.csv,0.45,0.94,0.57,0.3,0.95,0.35,0.46,0.46,0.4,0.42,0.33,0.33,0.5,0.31,0.44,0.41,0.31,0.32
