,heekscad.csv,xcsoar.csv,ikvm.csv,jcae.csv,xuggle.csv,gbif-providertoolkit.csv,qcad2.csv,levent.csv,jaxen.csv,nicepress.csv,customwars.csv,archive-crawler.csv,quarkplusplus.csv,all-plasm.csv,sigil.csv,pnotepad.csv,qedo.csv,gss.csv
all-plasm.csv,1.0,1.0,1.0,1.0,1.0,0.7,0.62,0.83,0.8,0.64,0.83,1.0,0.59,0.1,0.49,1.0,1.0,0.95
archive-crawler.csv,0.64,0.0,0.07,0.13,0.0,0.66,0.93,1.0,0.98,0.94,0.8,0.13,1.0,1.0,0.97,0.3,0.03,1.0
customwars.csv,0.0,0.0,0.0,0.0,0.0,0.01,0.73,0.39,0.43,0.23,0.03,0.0,0.97,0.8,0.89,0.0,0.0,0.0
gbif-providertoolkit.csv,0.32,0.0,0.07,0.0,0.0,0.04,0.12,0.0,0.11,0.32,0.33,0.05,0.06,0.0,0.03,0.0,0.0,0.3
gss.csv,0.0,0.0,0.0,0.57,0.0,0.85,0.88,0.3,1.0,0.96,0.97,0.02,1.0,1.0,1.0,0.0,0.0,0.15
heekscad.csv,0.34,0.0,0.0,0.72,0.0,0.84,0.94,0.57,1.0,0.97,0.98,0.4,0.94,1.0,0.92,0.0,0.39,0.5
ikvm.csv,0.96,0.94,0.13,0.72,0.84,0.85,0.8,0.65,0.35,0.77,0.76,0.8,0.66,0.6,0.7,0.9,0.6,0.85
jaxen.csv,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31,0.23,0.05,0.0,0.0,0.0
jcae.csv,0.0,0.0,0.0,0.03,0.0,0.42,0.84,0.17,0.89,0.62,0.83,0.0,0.88,0.97,0.81,0.0,0.0,0.35
levent.csv,0.77,0.99,0.6,0.44,1.0,0.3,0.58,0.35,0.2,0.54,0.64,0.89,0.53,0.3,0.32,0.9,0.77,0.85
nicepress.csv,0.0,0.0,0.0,0.01,0.0,0.31,0.64,0.96,0.26,0.13,0.31,0.0,0.72,0.93,0.54,0.0,0.0,0.05
pnotepad.csv,1.0,0.66,0.77,1.0,0.14,1.0,1.0,1.0,1.0,1.0,1.0,0.96,1.0,1.0,1.0,0.2,0.79,1.0
qcad2.csv,0.02,0.0,0.0,0.09,0.0,0.03,0.12,0.35,0.29,0.1,0.21,0.04,0.56,0.63,0.3,0.0,0.18,0.05
qedo.csv,0.28,0.07,0.07,0.2,0.15,0.18,0.6,0.57,0.04,0.33,0.05,0.2,0.28,0.1,0.57,0.2,0.02,0.1
quarkplusplus.csv,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.06,0.0,0.02,0.0,0.09,0.07,0.03,0.0,0.0,0.0
sigil.csv,0.09,0.0,0.0,0.06,0.0,0.16,0.38,0.26,0.27,0.51,0.55,0.0,0.53,0.43,0.16,0.0,0.01,0.05
xcsoar.csv,0.77,0.2,0.33,0.99,0.09,1.0,1.0,1.0,1.0,1.0,1.0,0.89,1.0,1.0,1.0,0.3,0.66,1.0
xuggle.csv,0.89,0.06,0.23,1.0,0.03,0.97,1.0,1.0,1.0,1.0,1.0,0.65,1.0,1.0,1.0,0.2,0.59,1.0
