,bacula.csv,fltk.csv,pfaedit.csv,patterntesting.csv,gzigzag.csv,enlightenment.csv,blue-c.csv,aufs.csv,sylpheed-claws.csv,ogrehg.csv,genecys.csv,freewrl.csv,roller.csv,pgui.csv,jparsec.csv,xbg.csv,lportal.csv,genoviz.csv
aufs.csv,1.0,0.0,3.0,2.0,4.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,11.0,16.0
bacula.csv,0.0,4.0,4.0,3.0,20.0,0.0,0.0,12.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,4.0,63.0,22.0
blue-c.csv,4.0,3.0,0.0,2.0,16.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,3.0,337.0,12.0
enlightenment.csv,3.0,1.0,1.0,7.0,17.0,0.0,0.0,1.0,1.0,0.0,0.0,4.0,0.0,1.0,1.0,6.0,36.0,14.0
fltk.csv,2.0,1.0,0.0,2.0,8.0,0.0,1.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,2.0,4.0,62.0,10.0
freewrl.csv,0.0,1.0,1.0,2.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,27.0,23.0
genecys.csv,1.0,3.0,0.0,8.0,25.0,0.0,0.0,4.0,3.0,8.0,0.0,2.0,0.0,0.0,3.0,7.0,169.0,25.0
genoviz.csv,0.0,0.0,0.0,1.0,1.0,2.0,54.0,1.0,1.0,0.0,0.0,0.0,0.0,5.0,0.0,62.0,53.0,0.0
gzigzag.csv,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,2.0,13.0,25.0,4.0
jparsec.csv,0.0,5.0,9.0,9.0,6.0,1.0,1.0,3.0,4.0,1.0,0.0,0.0,0.0,10.0,0.0,1.0,90.0,22.0
lportal.csv,3.0,3.0,1.0,0.0,1.0,1.0,2.0,116.0,3.0,1.0,0.0,4.0,0.0,3.0,0.0,17.0,0.0,19.0
ogrehg.csv,2.0,1.0,0.0,0.0,1.0,0.0,2.0,1.0,1.0,0.0,2.0,3.0,0.0,2.0,4.0,9.0,62.0,9.0
patterntesting.csv,1.0,0.0,2.0,0.0,11.0,0.0,1.0,1.0,0.0,0.0,0.0,5.0,0.0,0.0,1.0,6.0,50.0,13.0
pfaedit.csv,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,2.0,1.0,0.0,3.0,0.0,72.0,9.0
pgui.csv,2.0,2.0,7.0,0.0,5.0,0.0,0.0,0.0,1.0,1.0,1.0,3.0,5.0,0.0,1.0,17.0,132.0,20.0
roller.csv,2.0,1.0,5.0,1.0,8.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,4.0,146.0,23.0
sylpheed-claws.csv,2.0,1.0,0.0,1.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,14.0,108.0,3.0
xbg.csv,1.0,3.0,2.0,6.0,121.0,1.0,54.0,4.0,0.0,1.0,0.0,1.0,1.0,4.0,2.0,0.0,29.0,2.0
