,arianne.csv,qgis.csv,bl-toolkit.csv,rsyslog.csv,phonon-vlc-mplayer.csv,arcallians.csv,aztec.csv,openxava.csv,vars-redux.csv,gnupdate.csv,alsa.csv,xqilla.csv,xapian.csv,les-indemodables.csv,biopax.csv,ng4j.csv
alsa.csv,8.0,0.0,3.0,4.0,19.0,0.0,45.0,33.0,2.0,7.0,0.0,45.0,5.0,0.0,1.0,6.0
arcallians.csv,0.0,0.0,0.0,1.0,10.0,0.0,47.0,32.0,8.0,0.0,0.0,28.0,2.0,0.0,1.0,12.0
arianne.csv,0.0,0.0,0.0,4.0,25.0,0.0,31.0,62.0,2.0,2.0,0.0,60.0,1.0,0.0,0.0,1.0
aztec.csv,0.0,0.0,0.0,2.0,0.0,0.0,9.0,45.0,5.0,0.0,1.0,8.0,0.0,0.0,0.0,3.0
biopax.csv,0.0,0.0,0.0,3.0,27.0,0.0,33.0,33.0,2.0,2.0,0.0,60.0,0.0,0.0,0.0,1.0
bl-toolkit.csv,0.0,0.0,0.0,4.0,26.0,0.0,47.0,55.0,1.0,2.0,0.0,119.0,1.0,0.0,2.0,1.0
gnupdate.csv,0.0,0.0,1.0,1.0,5.0,0.0,47.0,40.0,3.0,0.0,0.0,20.0,7.0,4.0,2.0,12.0
les-indemodables.csv,0.0,0.0,0.0,1.0,2.0,1.0,9.0,30.0,2.0,13.0,3.0,38.0,2.0,0.0,0.0,0.0
ng4j.csv,2.0,0.0,1.0,1.0,7.0,0.0,0.0,31.0,2.0,0.0,0.0,54.0,9.0,0.0,0.0,5.0
openxava.csv,0.0,0.0,0.0,0.0,23.0,3.0,32.0,0.0,0.0,21.0,0.0,0.0,7.0,1.0,0.0,2.0
phonon-vlc-mplayer.csv,1.0,0.0,0.0,1.0,11.0,0.0,8.0,39.0,0.0,2.0,0.0,49.0,0.0,0.0,0.0,7.0
qgis.csv,0.0,0.0,0.0,49.0,9.0,0.0,318.0,33.0,3.0,105.0,259.0,34.0,1.0,0.0,1.0,1.0
rsyslog.csv,0.0,0.0,0.0,0.0,19.0,0.0,54.0,32.0,1.0,3.0,1.0,58.0,2.0,3.0,1.0,9.0
vars-redux.csv,4.0,0.0,0.0,2.0,1.0,2.0,24.0,0.0,0.0,13.0,0.0,53.0,1.0,0.0,0.0,6.0
xapian.csv,0.0,0.0,0.0,4.0,25.0,0.0,45.0,31.0,2.0,2.0,0.0,60.0,1.0,0.0,1.0,1.0
xqilla.csv,11.0,7.0,1.0,0.0,0.0,0.0,26.0,0.0,1.0,12.0,0.0,1.0,13.0,0.0,1.0,0.0
