,sauerbraten.csv,brlcad.csv,delphilhlplib.csv,fltk.csv,exordium.csv,gzigzag.csv,mptvseries.csv,toped.csv,ogre.csv,autat.csv,mimosa.csv,irrlicht.csv,qse.csv,truevision.csv,zoolib.csv,openfrag.csv,auber.csv,google-web-toolkit.csv,qdvdauthor.csv
auber.csv,5.0,2.0,70.0,2.0,10.0,13.0,6.0,0.0,0.0,4.0,3.0,0.0,6.0,0.0,5.0,1.0,0.0,3.0,1.0
autat.csv,1.0,5.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,8.0,0.0,2.0,0.0,1.0,1.0,5.0,0.0,3.0
brlcad.csv,4.0,0.0,0.0,5.0,6.0,0.0,5.0,2.0,0.0,16.0,3.0,0.0,3.0,1.0,7.0,2.0,8.0,5.0,0.0
delphilhlplib.csv,2.0,4.0,0.0,5.0,10.0,0.0,4.0,0.0,0.0,2.0,0.0,1.0,5.0,5.0,9.0,1.0,1.0,3.0,1.0
exordium.csv,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,6.0,4.0,0.0,3.0,0.0,0.0,1.0,1.0,4.0,0.0
fltk.csv,1.0,0.0,4.0,1.0,5.0,6.0,1.0,0.0,0.0,0.0,1.0,0.0,3.0,1.0,3.0,0.0,0.0,0.0,1.0
google-web-toolkit.csv,0.0,2.0,0.0,1.0,19.0,1.0,5.0,1.0,0.0,11.0,0.0,0.0,1.0,14.0,21.0,1.0,4.0,0.0,0.0
gzigzag.csv,2.0,0.0,0.0,1.0,4.0,0.0,5.0,1.0,0.0,5.0,4.0,0.0,11.0,1.0,9.0,0.0,3.0,1.0,0.0
irrlicht.csv,6.0,4.0,0.0,3.0,13.0,0.0,5.0,0.0,0.0,6.0,1.0,0.0,7.0,24.0,15.0,3.0,2.0,4.0,0.0
mimosa.csv,4.0,0.0,0.0,0.0,5.0,13.0,7.0,0.0,0.0,10.0,0.0,1.0,9.0,6.0,8.0,1.0,1.0,1.0,0.0
mptvseries.csv,4.0,2.0,0.0,1.0,6.0,1.0,0.0,0.0,0.0,8.0,1.0,0.0,3.0,0.0,0.0,0.0,6.0,1.0,0.0
ogre.csv,5.0,4.0,1.0,3.0,14.0,1.0,6.0,0.0,0.0,6.0,1.0,0.0,7.0,1.0,15.0,3.0,1.0,3.0,0.0
openfrag.csv,4.0,0.0,0.0,2.0,6.0,13.0,3.0,0.0,0.0,7.0,0.0,0.0,12.0,21.0,4.0,0.0,2.0,2.0,0.0
qdvdauthor.csv,1.0,6.0,1.0,3.0,13.0,9.0,3.0,0.0,0.0,6.0,1.0,0.0,4.0,13.0,0.0,1.0,1.0,2.0,0.0
qse.csv,2.0,2.0,1.0,2.0,11.0,5.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,6.0,0.0,1.0,0.0,0.0
sauerbraten.csv,0.0,0.0,1.0,2.0,4.0,5.0,3.0,0.0,0.0,8.0,0.0,0.0,1.0,3.0,2.0,0.0,0.0,0.0,2.0
toped.csv,5.0,0.0,0.0,3.0,8.0,16.0,2.0,0.0,0.0,9.0,1.0,0.0,12.0,0.0,15.0,0.0,1.0,5.0,0.0
truevision.csv,3.0,2.0,0.0,0.0,6.0,1.0,4.0,1.0,0.0,6.0,1.0,0.0,7.0,0.0,5.0,0.0,1.0,1.0,4.0
zoolib.csv,0.0,0.0,1.0,1.0,10.0,10.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,1.0
