aardvarktool,sypher.aardvark.AardvarkException,16,1.14
aardvarktool,sypher.aardvark.AntRunner,15,0.39
aardvarktool,sypher.aardvark.BuildTimer,13,0.38
aardvarktool,sypher.aardvark.BuildTimer.AardvarkTimer,0,0.00
aardvarktool,sypher.aardvark.Constants,9,0.19
aardvarktool,sypher.aardvark.http.actions.BrowseAction,44,0.23
aardvarktool,sypher.aardvark.http.actions.BuildAction,10,0.34
aardvarktool,sypher.aardvark.http.actions.ConfigureAction,4,0.03
aardvarktool,sypher.aardvark.http.actions.DeleteAction,3,0.19
aardvarktool,sypher.aardvark.http.actions.HappyAction,5,0.25
aardvarktool,sypher.aardvark.http.actions.OverviewAction,3,0.10
aardvarktool,sypher.aardvark.http.actions.ProjectAction,3,0.05
aardvarktool,sypher.aardvark.http.actions.ScheduleAction,22,0.24
aardvarktool,sypher.aardvark.http.actions.SetupAction,3,0.07
aardvarktool,sypher.aardvark.http.forms.ScheduleForm,3,0.10
aardvarktool,sypher.aardvark.http.forms.SetupForm,49,0.36
aardvarktool,sypher.aardvark.http.plugins.AardvarkSchedulePlugin,7,0.08
aardvarktool,sypher.aardvark.Project,157,0.64
aardvarktool,sypher.aardvark.ProjectBuilder,36,0.13
aardvarktool,sypher.aardvark.ProjectCleaner,23,0.26
aardvarktool,sypher.aardvark.ProjectCreator,49,0.22
aardvarktool,sypher.aardvark.ProjectTest,4,0.03
aardvarktool,sypher.aardvark.ProjectToXML,30,0.30
aardvarktool,sypher.aardvark.Schedule,7,0.78
aardvarktool,sypher.aardvark.Scheduler,0,0.00
aardvarktool,sypher.aardvark.util.AllTests,2,0.15
aardvarktool,sypher.aardvark.util.Emailer,45,0.83
aardvarktool,sypher.aardvark.util.EmailerTest,4,0.07
aardvarktool,sypher.aardvark.util.FileLoader,10,0.36
aardvarktool,sypher.aardvark.util.FileLoaderTest,4,0.29
aardvarktool,sypher.aardvark.util.FileToString,23,0.66
aardvarktool,sypher.aardvark.util.FileToStringTest,16,0.41
aardvarktool,sypher.aardvark.util.Logger,0,0.00
aardvarktool,sypher.aardvark.util.PropertyLoader,1,0.02
aardvarktool,sypher.aardvark.util.PropertyLoaderTest,7,0.41
aardvarktool,sypher.aardvark.VariableParser,18,0.34
aardvarktool,sypher.aardvark.XMLToProject,38,0.23
abstractadonet,Abstract.Data.Configuration.AbstractFactoryConfigHandler,22,0.55
abstractadonet,Abstract.Data.Configuration.FactoriesConfigHandler,9,0.21
abstractadonet,Abstract.Data.Configuration.FactoryConfigHelper,0,0.00
abstractadonet,Abstract.Data.Configuration.OleDbFactoryConfigHandler,12,0.52
abstractadonet,Abstract.Data.Configuration.SqlFactoryConfigHandler,14,0.45
abstractadonet,AbstractData.Core.Configuration.Handlers.AbstractConnectionFactoryCSH,26,0.46
abstractadonet,AbstractData.Core.Configuration.Handlers.AbstractDataAdapterFactoryCSH,0,0.00
abstractadonet,AbstractData.Core.Configuration.Handlers.AbstractFactoriesCSH,3,0.05
abstractadonet,AbstractData.Core.Configuration.Handlers.ConnectionFactoriesCSH,1,0.05
abstractadonet,AbstractData.Core.Configuration.Handlers.DataAdapterFactoriesCSH,1,0.05
abstractadonet,AbstractData.Core.Configuration.Handlers.MssqlConnectionFactoryCSH,15,0.41
abstractadonet,AbstractData.Core.Configuration.Handlers.MssqlDataAdapterFactoryCSH,0,0.00
abstractadonet,AbstractData.Core.Configuration.Handlers.OleDbConnectionFactoryCSH,13,0.45
abstractadonet,AbstractData.Core.Configuration.Handlers.OleDbDataAdapterFactoryCSH,0,0.00
abstractadonet,AbstractData.Core.ConnectionFactories,25,0.60
abstractadonet,AbstractData.Core.DataAdapterFactories,25,0.60
abstractadonet,AbstractData.Core.Factory.AbstractConnectionFactory,57,0.88
abstractadonet,AbstractData.Core.Factory.MssqlConnectionFactory,23,0.47
abstractadonet,AbstractData.Core.Factory.MssqlDataAdapterFactory,12,1.09
abstractadonet,AbstractData.Core.Factory.OleDbConnectionFactory,19,0.58
abstractadonet,AbstractData.Core.Factory.OleDbDataAdapterFactory,12,1.09
abstractadonet,AbstractData.Core.IDbConnectionFactory,42,4.20
abstractadonet,AbstractData.Core.IDbDataAdapterFactory,12,2.40
abstractadonet,AbstractData.Core.Util.FactoriesHelper,17,0.32
abstractadonet,AbstractData.Core.Util.FactoryConfigHelper,0,0.00
abstractadonet,AbstractData.Core.Util.GenericUtils,0,0.00
abstractadonet,AbstractData.Core.Util.Message,6,0.17
abstractadonet,AbstractData.Core.Wrappers.AbstractCommandWrapper,2,0.02
abstractadonet,AbstractData.Core.Wrappers.AbstractConnectionWrapper,6,0.12
abstractadonet,AbstractData.Core.Wrappers.AbstractDataAdapterWrapper,4,0.06
abstractadonet,AbstractData.Core.Wrappers.DataReaderWrapper,3,0.02
abstractadonet,AbstractData.Core.Wrappers.MssqlCommandWrapper,1,0.02
abstractadonet,AbstractData.Core.Wrappers.MssqlConnectionWrapper,0,0.00
abstractadonet,AbstractData.Core.Wrappers.MssqlDataAdapterWrapper,7,0.11
abstractadonet,AbstractData.Core.Wrappers.OleDbCommandWrapper,1,0.02
abstractadonet,AbstractData.Core.Wrappers.OleDbConnectionWrapper,0,0.00
abstractadonet,AbstractData.Core.Wrappers.OleDbDataAdapterWrapper,7,0.11
abstractadonet,Abstract.Data.DbConnectionFactories,24,0.38
