,heekscad.csv,xcsoar.csv,planeshift.csv,bacnet.csv,minig.csv,xemeiah.csv,amygdala.csv,ardour.csv,multitude.csv,enzo.csv,salasaga.csv,open-ms.csv,xmoto.csv,cortex-vfx.csv,growl-for-windows.csv,rocrail.csv,natpad.csv,zxing.csv
amygdala.csv,4.0,4.0,0.0,111.0,0.0,5.0,0.0,0.0,1.0,1.0,184.0,5.0,10.0,2.0,0.0,20.0,2.0,1.0
ardour.csv,2.0,0.0,0.0,1.0,2.0,0.0,4.0,0.0,1.0,1.0,0.0,9.0,0.0,11.0,0.0,6.0,1.0,1.0
bacnet.csv,0.0,0.0,0.0,0.0,0.0,7.0,1.0,2.0,1.0,0.0,1.0,1.0,0.0,18.0,0.0,9.0,0.0,0.0
cortex-vfx.csv,1.0,1.0,3.0,1.0,5.0,1.0,5.0,0.0,0.0,0.0,2.0,3.0,1.0,0.0,0.0,5.0,0.0,2.0
enzo.csv,5.0,12.0,2.0,0.0,1.0,8.0,1.0,2.0,0.0,0.0,61.0,32.0,3.0,31.0,0.0,11.0,0.0,0.0
growl-for-windows.csv,5.0,1.0,2.0,1.0,0.0,1.0,0.0,8.0,2.0,0.0,18.0,18.0,1.0,3.0,0.0,34.0,0.0,0.0
heekscad.csv,0.0,3.0,2.0,0.0,3.0,1.0,2.0,2.0,0.0,0.0,18.0,4.0,0.0,0.0,1.0,4.0,5.0,0.0
minig.csv,1.0,2.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,9.0,9.0,0.0,3.0,0.0,9.0,1.0,0.0
multitude.csv,7.0,12.0,2.0,8.0,8.0,2.0,3.0,0.0,0.0,0.0,7.0,10.0,2.0,30.0,0.0,11.0,0.0,1.0
natpad.csv,2.0,0.0,1.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,21.0,5.0,1.0,0.0,0.0,21.0,0.0,0.0
open-ms.csv,2.0,0.0,3.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,2.0,0.0,1.0,2.0,0.0,18.0,1.0,0.0
planeshift.csv,5.0,9.0,0.0,3.0,4.0,2.0,10.0,4.0,0.0,0.0,16.0,2.0,0.0,11.0,2.0,14.0,1.0,3.0
rocrail.csv,0.0,0.0,0.0,3.0,1.0,0.0,72.0,1.0,0.0,0.0,184.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
salasaga.csv,6.0,0.0,3.0,1.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,22.0,1.0,3.0,0.0,19.0,1.0,0.0
xcsoar.csv,0.0,0.0,1.0,1.0,0.0,2.0,1.0,2.0,0.0,0.0,7.0,3.0,1.0,4.0,1.0,20.0,0.0,0.0
xemeiah.csv,0.0,4.0,0.0,0.0,5.0,0.0,0.0,2.0,0.0,0.0,7.0,2.0,0.0,3.0,0.0,3.0,0.0,0.0
xmoto.csv,1.0,1.0,1.0,1.0,6.0,0.0,5.0,3.0,2.0,2.0,54.0,28.0,0.0,9.0,1.0,21.0,1.0,0.0
zxing.csv,4.0,0.0,2.0,1.0,4.0,1.0,3.0,1.0,0.0,2.0,44.0,17.0,1.0,6.0,0.0,9.0,0.0,0.0
