,sauerbraten.csv,delphilhlplib.csv,fltk.csv,exordium.csv,gzigzag.csv,mptvseries.csv,toped.csv,irrlicht.csv,qse.csv,truevision.csv,zoolib.csv,openfrag.csv,auber.csv,moast.csv,uwom.csv,zxing.csv,genoviz.csv
auber.csv,0.62,0.17,0.32,0.36,0.47,0.29,0.33,0.47,0.32,0.17,0.16,0.28,0.02,0.03,0.25,0.29,0.18
delphilhlplib.csv,0.67,0.06,0.25,0.64,0.33,0.32,0.33,0.55,0.21,0.3,0.58,0.17,0.51,0.97,0.65,0.18,0.71
exordium.csv,0.25,0.94,0.04,0.0,0.78,0.1,0.33,0.04,0.04,0.23,0.12,0.08,0.15,0.79,0.13,0.06,0.62
fltk.csv,0.54,0.28,0.06,0.25,0.29,0.06,0.11,0.2,0.11,0.06,0.13,0.06,0.15,0.1,0.17,0.0,0.56
genoviz.csv,0.04,0.33,0.0,0.02,0.03,0.03,0.0,0.0,0.02,0.01,0.01,0.06,0.0,0.03,0.03,0.0,0.0
gzigzag.csv,0.25,0.06,0.03,0.21,0.0,0.03,0.44,0.14,0.11,0.24,0.08,0.0,0.13,0.07,0.12,0.06,0.11
irrlicht.csv,0.83,0.22,0.87,0.82,0.37,0.52,0.89,0.02,0.94,0.86,0.82,0.85,0.89,0.59,0.84,0.82,0.56
moast.csv,0.12,0.28,0.15,0.16,0.28,0.06,0.22,0.06,0.19,0.01,0.02,0.04,0.04,0.0,0.09,0.0,0.51
mptvseries.csv,0.46,0.0,0.3,0.23,0.18,0.0,0.22,0.25,0.17,0.08,0.14,0.0,0.13,0.17,0.09,0.06,0.4
openfrag.csv,0.75,0.72,0.72,0.64,0.57,0.58,0.89,0.55,0.64,0.66,0.45,0.04,0.53,0.62,0.5,0.41,0.82
qse.csv,0.46,0.33,0.45,0.48,0.45,0.35,0.44,0.51,0.0,0.3,0.31,0.17,0.31,0.83,0.22,0.41,0.76
sauerbraten.csv,0.0,0.33,0.18,0.3,0.19,0.16,0.67,0.25,0.06,0.18,0.16,0.09,0.2,0.1,0.16,0.0,0.22
toped.csv,1.0,0.78,0.96,0.89,0.78,0.52,0.0,0.94,0.98,0.7,0.91,0.19,0.76,0.03,0.86,0.94,0.51
truevision.csv,0.83,0.5,0.35,0.43,0.77,0.19,0.78,0.25,0.49,0.01,0.24,0.34,0.36,0.41,0.43,0.59,0.91
uwom.csv,0.46,0.72,0.79,0.32,0.31,0.58,0.33,0.88,0.72,0.54,0.48,0.45,0.35,0.59,0.01,0.53,0.62
zoolib.csv,0.25,0.06,0.01,0.11,0.11,0.1,0.11,0.08,0.0,0.0,0.01,0.06,0.0,0.03,0.04,0.0,0.0
zxing.csv,0.46,0.61,0.73,0.46,0.35,0.29,0.22,0.57,0.19,0.24,0.42,0.47,0.25,0.38,0.13,0.0,0.38
